age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome
,,,,,1.1,93994.0,,,5191.0,,wed,no,,,,,,may,
54.0,,,999.0,,,,-42.7,4961.0,,cellular,,no,,yes,,,,,
,,1.0,,,1.4,,,,5228.1,,tue,no,university.degree,,admin.,no,,aug,nonexistent
,,,999.0,0.0,,92893.0,,1266.0,,,,,,yes,blue-collar,,,,
,,,999.0,,,93918.0,,,,cellular,,,,,,,,,
,,3.0,,,,,,,5191.0,,tue,no,basic.9y,yes,admin.,no,,,
33.0,249.0,,,0.0,,,-42.7,,,cellular,wed,no,high.school,,,,,,nonexistent
,,,,,1.1,,,,,,,,high.school,,,,,may,nonexistent
43.0,,,999.0,0.0,,93918.0,,,,cellular,,,,yes,,,married,jul,nonexistent
26.0,,,,,1.4,93918.0,-42.7,,,,,,,,,,divorced,jul,
31.0,596.0,,999.0,0.0,,,-42.0,,,,wed,,,,admin.,,,,
36.0,,,999.0,,,,,,,,,,,,,,,jun,nonexistent
,,,999.0,,,92963.0,-40.8,1262.0,5076.2,cellular,,,,,student,yes,,,
,,,,,,,,,5195.8,cellular,,,,,,no,,nov,
,972.0,,,,-0.1,,,,,,thu,,basic.9y,,,,single,nov,
,,5.0,999.0,,,,,,,cellular,,,,,,no,single,,nonexistent
26.0,,,,,,,,4857.0,,,,,,no,,,married,,nonexistent
,,,,,,,,,,cellular,,no,,yes,,yes,,,
,,,999.0,,1.4,93444.0,,,,cellular,thu,,,,,,,aug,
,,,999.0,0.0,,,,,5191.0,,,,,yes,,yes,,may,
,,,999.0,,1.4,,-42.7,,,cellular,,,,,,,,jul,
37.0,,,999.0,0.0,1.4,93444.0,-36.1,,,,,,,,housemaid,,,aug,
,,,999.0,,,,,,5228.1,cellular,,,university.degree,,,,single,aug,
,,,,,,,,,,,fri,,,,technician,,,,
,101.0,,999.0,,,,-30.1,,,,wed,,,yes,,,,,
,,,999.0,,1.1,,,4857.0,5191.0,telephone,,,,,,,,,
,,1.0,999.0,0.0,-1.7,,,0.84,,,,no,,,technician,,divorced,,
36.0,,,,,1.4,94465.0,,,,,,,,,blue-collar,,,jun,nonexistent
,,3.0,,,,93994.0,,,5191.0,telephone,mon,,university.degree,yes,,,,,
,,,,,,,,,,,wed,no,,,blue-collar,,,jun,
,,,,,,,,4963.0,,,,,,,blue-collar,,,jul,
,,,999.0,0.0,,,-46.2,,,cellular,,,basic.4y,,,,single,,
43.0,,,,1.0,-1.8,,,,,cellular,,,university.degree,,,no,,,
31.0,,,3.0,,,,-46.2,1.27,,cellular,wed,,,,admin.,no,,may,
,141.0,1.0,999.0,0.0,,,-42.7,,,,mon,,basic.6y,no,,,divorced,,
,,,,1.0,-1.8,92893.0,,,,cellular,,unknown,,,,,married,may,
,515.0,1.0,,0.0,1.4,,-36.1,4964.0,5228.1,,,no,,,,,married,aug,
,,,999.0,,,,,,,cellular,,,,,,,,aug,nonexistent
,,,999.0,0.0,1.4,93918.0,,,5228.1,,,,,yes,,no,,,
,,,,0.0,1.1,,,,5191.0,telephone,,unknown,,,,no,,,nonexistent
,60.0,,,0.0,-0.1,93.2,,,,,,,,,,yes,,,
,,,,,,,-46.2,1264.0,,,,,,,self-employed,,,,
,138.0,2.0,,0.0,,,,4859.0,,,,,,yes,,,divorced,,
29.0,90.0,,999.0,0.0,,92893.0,-46.2,,5099.1,,,,,no,,,,may,nonexistent
,,1.0,999.0,0.0,,,,1.25,5099.1,cellular,,no,,,,,single,,
,,,,0.0,,93994.0,,4856.0,,,,unknown,basic.4y,,blue-collar,no,,,nonexistent
36.0,,,,,-1.8,92893.0,,,5099.1,,mon,no,,yes,technician,,single,,
,,7.0,,,-1.8,,,,,cellular,thu,no,,no,,,single,may,
,,5.0,999.0,,,93075.0,,1405.0,,,,,,,,,,,nonexistent
,,,,,,,-40.3,,,,wed,,unknown,unknown,,unknown,single,,
27.0,212.0,,999.0,,,,,,5099.1,,fri,,high.school,,services,no,single,may,
,171.0,5.0,,,,,,,,telephone,,unknown,basic.6y,no,,no,,,
,212.0,,,,,93.2,-42.0,,,,,,,no,,no,,,
51.0,40.0,,,,,,-46.2,1291.0,,,,,high.school,no,,,married,,
,,,,,,,,,,,,,university.degree,,,no,,,
47.0,,,,,1.1,,,,,,tue,,,,,,,,
,170.0,,999.0,,,,,,,,fri,,,,admin.,,,,nonexistent
,,,,,,93918.0,,,,cellular,tue,,,,,,,,
,,,,,,,-36.1,,,,,,,,,no,married,,
,547.0,2.0,,0.0,-0.1,,,,5195.8,telephone,thu,no,,,,,,,
,,,,,,,,,5228.1,,,no,,,self-employed,,married,aug,nonexistent
,,3.0,,,,,,4021.0,5195.8,,fri,,university.degree,no,,no,,,nonexistent
56.0,188.0,,999.0,,,,,,,,,no,basic.4y,,blue-collar,no,,aug,
32.0,,,,,,92893.0,,,5099.1,,,,,,services,no,,,nonexistent
,,,999.0,,,,,,5228.1,,mon,no,,,,,,aug,
,,,,,,,-42.7,,5228.1,cellular,tue,,,yes,,,,jul,nonexistent
,,,999.0,0.0,,93075.0,,1405.0,,cellular,,,,,,no,,,
,144.0,,999.0,,,,,4956.0,,,,,basic.6y,no,blue-collar,,married,,
30.0,66.0,,,,,94465.0,,4961.0,,,,,high.school,no,admin.,,,jun,
,,,,,,,,4.12,5195.8,cellular,wed,,,yes,,,married,,nonexistent
,,,999.0,,,,,,5195.8,,,no,university.degree,,,,,,nonexistent
49.0,271.0,,,0.0,,,-41.8,,,,,,,yes,,yes,,,
,251.0,,,0.0,,,,,,cellular,wed,,university.degree,,,,,,nonexistent
43.0,,,,,-1.8,92893.0,,1327.0,5099.1,,,no,high.school,,,,,,nonexistent
,228.0,,999.0,,-1.8,,-46.2,1327.0,,cellular,,,,,,no,,may,
,384.0,1.0,,,-0.1,93.2,,4.12,,,,no,basic.9y,,,no,,nov,
,,,999.0,,,93994.0,,,,,wed,,high.school,,,,,,nonexistent
,,,,0.0,,93994.0,,,,telephone,,unknown,university.degree,,,,,,
35.0,,,,,,,,,5228.1,,,,,,,,,,
,170.0,,,,,,,,5023.5,cellular,,,,,,no,single,dec,success
37.0,,7.0,,,-1.8,,,,,cellular,,,university.degree,,,,,,
,,4.0,6.0,2.0,-1.8,,,0.644,,cellular,,no,university.degree,,admin.,,,apr,success
,,,,,,,,,,,,,,,,yes,,,
,251.0,,999.0,1.0,-0.1,,,,5195.8,cellular,wed,no,,,,,,nov,failure
,,,999.0,,,93918.0,,,,cellular,,,basic.9y,,,,,,nonexistent
,283.0,,,0.0,,,,4864.0,,telephone,,,,,,,,jun,
,49.0,,,,,,,1.25,5099.1,cellular,,,,no,,,single,,nonexistent
47.0,,2.0,,,,,,,5191.0,,,,,,services,no,married,,
,,6.0,,,,93994.0,,,,,thu,,,,,,single,,
,,,,,-1.8,93075.0,,,5099.1,,,,,,,,married,apr,
31.0,,,,,,92893.0,,1291.0,5099.1,,,,,yes,,,,may,nonexistent
27.0,,,999.0,,,,-42.7,,,cellular,,,,yes,,yes,,jul,nonexistent
,179.0,,,,-3.0,,,0.715,,,,,,,services,,married,,success
50.0,,,,1.0,-1.8,,-47.1,1.41,5099.1,cellular,,unknown,basic.9y,,,no,,apr,
,,,999.0,,,94465.0,,4866.0,5228.1,,,,,no,,,married,jun,
,,,,,1.4,93918.0,,4963.0,,,,no,university.degree,no,admin.,no,,,
,,1.0,,1.0,-1.1,,,,,,,,,no,,,,,
,673.0,,,,,,,4859.0,5191.0,telephone,,unknown,,,,,,,
37.0,,,,,,,-31.4,0.879,5076.2,cellular,,,,yes,,,,,
,,,,,,93994.0,,,,telephone,,,unknown,yes,admin.,no,single,,nonexistent
,118.0,,,,,,,,,,,,high.school,,,,,,
,,2.0,999.0,,1.4,,,,5228.1,,,no,basic.9y,no,,,divorced,,nonexistent
38.0,,,,,,,,,5228.1,,mon,no,high.school,,,no,divorced,aug,
,,,,,-0.1,,,,,cellular,mon,,,,,,,nov,
,,,999.0,,-0.1,,-42.0,4076.0,5195.8,cellular,,no,,,,,single,,nonexistent
,,,999.0,0.0,,,,,,telephone,wed,,basic.4y,,,no,married,,nonexistent
,137.0,1.0,,,,,,,,,,no,university.degree,yes,,yes,,,
,,2.0,,,,,-47.1,,5099.1,,,,,,,,,,
58.0,,,,,,,-42.7,,,,,no,,,,,,jul,nonexistent
42.0,678.0,1.0,16.0,,-1.1,94199.0,-37.5,0.886,,,wed,no,university.degree,,,,,,
37.0,17.0,7.0,999.0,,,,,,,,fri,,,,technician,,,,
38.0,,2.0,,,,,-46.2,,5099.1,,,no,,,,,,may,
,,,999.0,0.0,,93.2,,,,,,,,,admin.,,,,
,,,999.0,,,,-42.7,,5228.1,cellular,,no,basic.4y,yes,,,divorced,jul,nonexistent
,,,,,,,,,,,thu,,,,,,,,nonexistent
42.0,,,,0.0,,,,,5191.0,telephone,,unknown,basic.4y,yes,,,,may,
,,,,0.0,,,,,,telephone,,no,,yes,,no,married,,
35.0,,,,,,,,4.86,,,,,basic.9y,no,,,,may,
,,,999.0,,1.4,,,4957.0,5228.1,,fri,,,,,,,jul,
,,8.0,,,1.4,,,,,,,,,,services,,,,
,54.0,,999.0,,,,,,,,,,,no,self-employed,yes,single,,
46.0,,,,,,93075.0,-47.1,,,,,no,,,entrepreneur,,married,,
37.0,392.0,1.0,,,,,-36.1,,,,,unknown,,,,,,,
,,1.0,,,,,,,5099.1,,,,high.school,,services,no,single,may,
37.0,,1.0,999.0,,,,-46.2,,,,,unknown,,,,,,,
,,,,,1.4,,-41.8,,5228.1,telephone,wed,,professional.course,,,,,,
,,,,,,,,,5228.1,cellular,,no,,,,,,,
,,4.0,999.0,,,92843.0,-50.0,,,cellular,,no,,yes,blue-collar,yes,,mar,
28.0,97.0,2.0,,3.0,,94767.0,,,4963.6,,,,,,self-employed,,,nov,
46.0,144.0,,999.0,,,,-36.4,,,,wed,no,professional.course,yes,,,,,
,195.0,2.0,999.0,,,92893.0,,1299.0,,,,,,,,,,,failure
,,,,0.0,,,,,,cellular,tue,no,,,admin.,no,,may,
30.0,,,,,,,,4076.0,5195.8,,,no,,,,,married,nov,
41.0,13.0,2.0,999.0,,-1.8,,-46.2,,,,fri,,,yes,,,,,
,132.0,,999.0,,-0.1,,-42.0,,5195.8,cellular,tue,,,,,,,nov,
51.0,132.0,,,,1.4,93918.0,-42.7,,,,,no,,yes,,,,,nonexistent
,498.0,,999.0,,-0.1,,-42.0,4.12,,,,,university.degree,no,,,married,,
,,,,0.0,,,,,5191.0,,thu,unknown,professional.course,no,blue-collar,,married,,
,145.0,,,,,,,4076.0,,,thu,,,,,,married,nov,
,77.0,,999.0,0.0,-2.9,92963.0,,,,,fri,no,,yes,,no,,jun,
,,,,,,,,,,,tue,,,no,,yes,,nov,
,787.0,,,,-1.8,,,,,cellular,,,high.school,,,no,,,
,,,,,-0.1,93.2,,,,cellular,,no,,,,,,nov,nonexistent
,,6.0,,,1.4,93918.0,,,5228.1,,,,,,,,married,,nonexistent
,,,999.0,,,,,4855.0,,,,no,,,,,married,,nonexistent
,84.0,1.0,999.0,,-3.4,,,,,cellular,,,university.degree,,,,,,
,,1.0,,,,,-38.3,0.904,4991.6,cellular,tue,,,no,,no,married,,nonexistent
52.0,97.0,3.0,,,,,-42.0,,,,,no,,,,,married,,
,,,,,1.4,,,,,,,,,,,no,,,nonexistent
,,1.0,,,,,-36.4,,,,,unknown,,,services,,,,nonexistent
,76.0,9.0,,,1.1,,,,,,wed,,,,,,married,,
,,,,,,,,,,cellular,,no,,yes,services,no,,jul,nonexistent
,,1.0,999.0,0.0,1.4,,,4.96,,,,,,,,,,jun,
,295.0,,,,,,,,,,,,,,,yes,,,nonexistent
,78.0,7.0,,,,,,,,,wed,,,yes,,,,,nonexistent
,909.0,,999.0,,,,,,5228.1,cellular,fri,,,,,no,,,nonexistent
,183.0,,,,,93444.0,,,,,,,,,,,,aug,
40.0,106.0,,,,1.4,93918.0,-42.7,,,cellular,,,,,,,,,
,94.0,,,,-0.1,93.2,,4021.0,,telephone,,,basic.9y,,,,,,
,,8.0,999.0,,1.1,,-36.4,4857.0,,telephone,tue,,unknown,,retired,,,,nonexistent
,,,,,1.4,93444.0,-36.1,,,,,,,,services,no,married,,
,,,,0.0,1.4,,,4967.0,5228.1,,fri,unknown,,,,yes,married,,
,127.0,,,,,,-41.8,,,,thu,,high.school,yes,,,,,
,,,,,,92893.0,-46.2,,,,mon,,high.school,,,yes,,,nonexistent
33.0,,,,0.0,-1.8,,,1344.0,,cellular,,,high.school,,,no,,,
,,,,,,,,,,,,,basic.9y,,services,,,,
,,2.0,,0.0,,,,,,,,no,,,,no,,,
,,2.0,,,,94601.0,-49.5,,4963.6,,,no,,,,,married,,
,,,6.0,1.0,,93749.0,,,,cellular,,no,university.degree,,,,,,
,,3.0,,,,94465.0,,,,,,,high.school,yes,,no,single,,
,,,999.0,,,93994.0,,,5191.0,telephone,,,,no,housemaid,,,,nonexistent
,544.0,,999.0,0.0,-1.8,,,1299.0,,,mon,,,yes,blue-collar,,,,
,,3.0,999.0,,,,,,,cellular,,,,yes,services,no,,,
32.0,132.0,,,,,,,0.754,,cellular,mon,no,,,technician,,married,,failure
,104.0,,,,,,,,,,wed,,,,,,,,
,,,,,,93994.0,,,5191.0,,,,,yes,,no,single,,
33.0,,,,0.0,-0.1,93.2,,,5195.8,,wed,,,,,,,,nonexistent
,,,,,,,,4961.0,,cellular,,,,,,,married,jul,
41.0,,,,,-1.8,,,1405.0,5099.1,,fri,,basic.9y,,,,married,,
,,,,,-1.8,,,1405.0,5099.1,,wed,no,,,,yes,single,,
30.0,,,,,-0.1,,,4076.0,,,,no,,yes,,,single,,
,166.0,1.0,,,,92963.0,,1099.0,,,,,,no,,,,,
,,1.0,,0.0,,,,,,,,,,,,no,,,
36.0,419.0,,,,-1.8,93075.0,,,5099.1,,mon,no,,,,no,,apr,
46.0,,,,0.0,,,-42.7,,,,thu,unknown,,no,,,,jul,
42.0,,,999.0,1.0,-1.8,,,1.25,5099.1,cellular,,,,,services,,,,
,,,,,,,-36.4,,5191.0,,,,,,,no,,,nonexistent
,,,,,,,,,,telephone,,no,university.degree,,management,,,,
,452.0,1.0,14.0,1.0,-1.7,,-40.3,0.827,4991.6,,,,,no,,no,,,
,,,,,,94465.0,,,,,,unknown,,,blue-collar,,single,,
,,,,,,,-46.2,,,,,,,,,,,,
,,,,0.0,1.4,,,,,,,,,,,no,,,
,332.0,,,,-1.8,,,,5099.1,cellular,,,basic.9y,yes,blue-collar,,married,,
,,,,,,,-41.8,,5228.1,,,,university.degree,,,,,jun,
,,,,,,,,4.86,,,thu,,,,,,,may,
,,,999.0,,1.1,,-36.4,,,,tue,,,,,,,,
,728.0,,,0.0,1.4,,,4958.0,5228.1,,thu,,basic.4y,no,,,,,
,,,,,,93994.0,,4857.0,,,,,,,,yes,,,
,271.0,,,,,92649.0,-30.1,,,,fri,no,,,,,,nov,
,33.0,2.0,,,,,,,,cellular,,,,,,,,jul,nonexistent
32.0,,,,1.0,,,-33.0,,,,mon,,,,self-employed,,,,
,,,999.0,,,,,1344.0,,,tue,,basic.9y,,,no,,,
,,,,0.0,,93444.0,,,5228.1,,,unknown,,no,,,married,,
,,,,0.0,,93918.0,,4962.0,,,mon,,,,,,married,jul,nonexistent
,,,,,,94465.0,,,,,,,,,,,,,
,,,,0.0,1.4,,-41.8,4864.0,,telephone,,,,,,,,jun,
,468.0,,,,1.1,93994.0,-36.4,4.86,5191.0,,,,high.school,yes,,no,,,nonexistent
,262.0,,,,,,,,,cellular,,,,,,,,,failure
,,,999.0,,,,,,,,,,professional.course,,,,married,,nonexistent
,,,,,-1.8,93369.0,,,,,,no,unknown,yes,,,,,
,,,,,,93444.0,-36.1,,,cellular,,,basic.4y,no,,,,,
,590.0,5.0,,0.0,,,-46.2,1266.0,,,,,professional.course,,,,,,
,455.0,4.0,999.0,,,93444.0,-36.1,,,,fri,,,,,,,,
,,4.0,999.0,,,,,,5228.1,,,,,,,,,,
,,,999.0,,,,,,,cellular,,,,,,,,aug,
,,,999.0,,,,,,4963.6,,,,,,,,,,
,,,999.0,0.0,,,-42.0,,,,,,high.school,,,,single,,nonexistent
,,3.0,,,,,-42.7,,,cellular,,,,no,technician,yes,,,
,,3.0,,0.0,,,,,5228.1,cellular,,,,yes,,,,,
31.0,,,,,-0.1,,-42.0,4076.0,,,,,,yes,,no,,,
37.0,,9.0,,,,,-36.4,4855.0,,,,,professional.course,,,,married,,
,45.0,,,,,,-41.8,,5228.1,telephone,,no,,,,no,,,nonexistent
,,,,,1.4,93444.0,,,,,,,,yes,,,,aug,
25.0,,2.0,,,,,,,5228.1,,tue,,,,services,,,,
,,1.0,,0.0,,,-36.4,,,telephone,fri,,university.degree,,,,,,nonexistent
,,,,,,,-36.4,,,telephone,mon,,,,services,no,,may,
25.0,,3.0,,0.0,,,-46.2,,,cellular,,no,,no,,,,,nonexistent
24.0,91.0,1.0,,1.0,,,-46.2,1266.0,,,,no,,,,yes,single,may,
,,,,,,,,,5099.1,,,,,no,,,,,
,,,,,1.4,,,4961.0,,cellular,tue,,,,,,married,jul,
,,,,,,,,,5008.7,,,no,,no,,,,,
,96.0,,,,,,,1281.0,,cellular,,,basic.6y,,,,married,,
,,,,1.0,,,,,,cellular,fri,,university.degree,,,,married,,
,,,,,-1.8,,,1479.0,5099.1,cellular,,,,,self-employed,,divorced,,
,,2.0,,,,,,,,,wed,,,no,,,married,,
,12.0,14.0,,,,94465.0,-41.8,,,,,,,,blue-collar,no,,jun,
,,,,0.0,,93994.0,,4.86,,,,,basic.6y,,management,,,may,
47.0,127.0,1.0,,,,93918.0,,,,cellular,,,basic.4y,no,,no,,,nonexistent
,,,,,,,,,5228.1,,,no,,,,,,aug,nonexistent
43.0,,,999.0,,,93918.0,,,,,mon,,,,,no,,,
43.0,,1.0,,0.0,1.4,,,4.96,,,mon,,basic.6y,,blue-collar,,,,
37.0,,,,,,92893.0,,,,,,no,university.degree,no,management,no,,may,
,,,,,,93994.0,-36.4,4.86,,telephone,thu,,high.school,unknown,admin.,,married,,
39.0,,,999.0,,,,-42.7,,,,wed,,,,admin.,,,,nonexistent
,,,,,,,,,,,fri,,,,services,,married,may,
,236.0,1.0,,,1.1,93994.0,-36.4,4857.0,,,wed,unknown,professional.course,,,,married,,
,,,,0.0,,,,4962.0,,cellular,,no,,,,,,,
42.0,144.0,,,,,,-42.7,4962.0,5228.1,,mon,,university.degree,,,,married,jul,nonexistent
,,,,,,92893.0,-46.2,,5099.1,cellular,,,university.degree,,,,,may,
,116.0,,,,1.4,,,4962.0,,,,,basic.9y,,blue-collar,,single,jul,
36.0,,2.0,999.0,,,,-42.0,,,,wed,,,,,,,nov,
40.0,11.0,,,,,94465.0,-41.8,,,,fri,,basic.6y,no,,,,jun,
39.0,398.0,,,,,94215.0,,0.827,,,,,university.degree,,admin.,yes,divorced,,
,,3.0,999.0,1.0,,,,,5099.1,,fri,,,,,,divorced,,
34.0,467.0,,999.0,0.0,-0.1,,,,,,,no,,no,,,married,,nonexistent
,,,,,,,,,5195.8,,fri,,university.degree,,,,,,
,,,,0.0,-1.8,,-46.2,,5099.1,,,,,,,unknown,,,nonexistent
43.0,,,999.0,,,,-41.8,,5228.1,,,unknown,university.degree,,,,,,
,159.0,,,,,,,,,cellular,,,,yes,,no,,,nonexistent
29.0,,,999.0,,,,-42.0,4021.0,,,,,,,,,,,failure
,,1.0,,,,,-46.2,,5099.1,,,,,,admin.,,,,
32.0,,,,,,,-36.1,,5228.1,,tue,,,,technician,,,,nonexistent
,,,,0.0,,,-36.1,4963.0,5228.1,cellular,,,,,,,,,
,,2.0,999.0,1.0,-0.1,,-42.0,4153.0,,cellular,tue,,,yes,housemaid,,,nov,failure
26.0,72.0,3.0,,,1.4,,,,,telephone,,,,no,blue-collar,,married,,
,,,,,1.4,,,4963.0,5228.1,,,,,,,,,aug,nonexistent
41.0,,,999.0,0.0,,,,4153.0,,,,,university.degree,,,,,nov,
,,,999.0,,,,,,,,,,,,,no,,aug,nonexistent
,,,999.0,,,,-36.1,4963.0,,,,,,yes,technician,,married,aug,nonexistent
,,,,0.0,,,-36.4,4856.0,,,tue,,professional.course,,,,married,,
,,4.0,999.0,,,,,,5228.1,,,,basic.4y,,,yes,,,nonexistent
,,1.0,,0.0,,,,4964.0,5228.1,cellular,thu,,university.degree,,,no,,,nonexistent
,182.0,,,,,94465.0,-41.8,4866.0,,,,unknown,,no,blue-collar,,,,
,,,,,1.4,94465.0,,4865.0,,,mon,,,,,no,,,
,649.0,,,0.0,,,-42.7,,5228.1,,wed,,university.degree,,admin.,no,married,,nonexistent
,,,,,,93994.0,,,5191.0,,,,,,,,married,,
,,,,,-1.7,94027.0,,0.904,4991.6,,,,,yes,,,single,aug,
,,,999.0,0.0,,93994.0,,,,,,,,yes,,,,,
,,1.0,,0.0,,,,,5228.1,cellular,,,,yes,blue-collar,,,jul,
,413.0,5.0,999.0,,,,-42.7,,,cellular,,,,,,,single,,
,,2.0,,,1.1,,-36.4,,,,fri,,professional.course,,,,,may,
,,,,,,,,,,cellular,,,,,,,,,nonexistent
31.0,,,999.0,1.0,-0.1,,-42.0,,,,,,university.degree,,,no,,nov,
,,2.0,999.0,0.0,-1.8,92893.0,,1.25,,,fri,,,,,no,,,nonexistent
,,1.0,999.0,1.0,,,,,,cellular,tue,,,yes,,,single,,
,144.0,,999.0,,,,,4855.0,,,,no,,,services,,,,
,,,,,,,,,,,,no,basic.9y,no,,no,,,
,,2.0,,0.0,1.4,93444.0,,,5228.1,,tue,,university.degree,unknown,,,,,nonexistent
,,,999.0,,,,,1405.0,,,,no,high.school,,,,,apr,
,,,,,,94465.0,,,,telephone,tue,unknown,,,,yes,,jun,
,,,999.0,0.0,,,,,,,,no,,,admin.,yes,,may,nonexistent
,,,999.0,0.0,,93994.0,-36.4,4856.0,5191.0,telephone,,,,,,no,,,
,189.0,,,0.0,,92893.0,,,5099.1,,thu,no,high.school,,,no,,may,
,,,,,,,-31.4,0.883,,,tue,,,,blue-collar,,,aug,nonexistent
,,,,,1.4,,-42.7,,,,,,,,admin.,,,,
,,,,,,,-36.4,4.86,,,,unknown,professional.course,no,,,,,
,,2.0,,,,,-46.2,,,cellular,,no,high.school,yes,services,,married,,nonexistent
30.0,,3.0,,1.0,-1.8,92893.0,-46.2,,,cellular,,,high.school,,,no,,,failure
31.0,,,,,1.1,93994.0,-36.4,4856.0,,telephone,,,,,,,single,may,nonexistent
,,,,,,94465.0,-41.8,,,telephone,wed,,university.degree,no,technician,,,,
,,,,0.0,,,,,,,,,university.degree,,,,,,
41.0,57.0,5.0,,,1.4,93444.0,,,5228.1,cellular,,,,,technician,no,,,
44.0,,,999.0,0.0,1.4,94465.0,,,,,,,,,,no,,jun,
,,2.0,,,-1.8,,-46.2,,,,,unknown,,,,no,,may,
,285.0,,999.0,0.0,,,-42.0,,,,,,high.school,,,no,,nov,nonexistent
34.0,1258.0,,,,,93.2,,,,cellular,,,,,,,,,nonexistent
36.0,,4.0,,,,93918.0,,,,cellular,thu,no,,,,,married,,
,,,999.0,1.0,-0.1,,,4076.0,,,,,,,,,,nov,failure
,105.0,,,,,,-40.8,1268.0,,cellular,,,university.degree,no,,,single,jun,
,,,4.0,,-2.9,92963.0,,,5076.2,,,no,,,,,single,,
,,,,,,,,,,,,no,,no,,no,married,jun,
,69.0,,,,1.4,,,,5228.1,,mon,,,,,,married,,
,,1.0,999.0,,1.1,93994.0,-36.4,,,,,no,,,,,married,may,
37.0,,,,0.0,,,,,5228.1,,,,high.school,no,,,,,
,91.0,,,,1.1,,-36.4,,5191.0,,,,,,,,,may,
,,3.0,999.0,,,,,,,,,,,,,,,jun,
,,2.0,,,,,-36.1,4964.0,,,,,,yes,,,,aug,
37.0,,,,0.0,1.1,,,4856.0,,telephone,tue,,,yes,,no,,may,
,,,,0.0,,,-36.4,,,,fri,,,,services,no,single,may,
,,,,0.0,1.4,93444.0,-36.1,,,cellular,wed,,,,unemployed,no,,,
,,,,,,,,4076.0,,cellular,thu,,,yes,,no,,nov,
,,2.0,999.0,0.0,,92893.0,,,5099.1,cellular,fri,unknown,,,admin.,,married,,
37.0,,3.0,,,-1.8,,,1291.0,,cellular,,,professional.course,,,,,,
,,,,,,,-40.0,,,,tue,,,,,,divorced,,
,,1.0,,0.0,1.4,93918.0,,,5228.1,,wed,,basic.9y,yes,,no,,,
37.0,150.0,1.0,999.0,,,92893.0,,1334.0,,,,no,,no,services,no,,,
,163.0,,,,,,,4857.0,5191.0,telephone,,,basic.9y,,blue-collar,,,may,
,194.0,,,0.0,,,,4968.0,,,,,,,,no,married,aug,
,,,999.0,0.0,,,,,,,,,,,,,,may,
,,,999.0,,,,,,,,,,,,technician,,,,nonexistent
,323.0,3.0,999.0,,,,-46.2,,,,,no,,,,,,may,
,256.0,,,0.0,-0.1,,-42.0,,,cellular,,no,university.degree,yes,,,,,nonexistent
,326.0,,999.0,,,93994.0,,,,telephone,,unknown,,,,,,may,
,,,,0.0,-1.8,,,,5099.1,,,no,,,,no,single,may,
,,,,,1.4,,,,,,,no,,,,,,,
39.0,346.0,,,,1.1,93994.0,,4855.0,5191.0,,fri,,,,services,,,,
59.0,,,,,-1.1,,,,,cellular,,,university.degree,no,admin.,,,,
,268.0,1.0,,0.0,1.4,93918.0,,,,,,,high.school,,,unknown,,jul,
,,,,0.0,,93994.0,-36.4,4856.0,,,,unknown,basic.4y,,,,,,
,,4.0,999.0,,1.4,,,,,,,,professional.course,no,technician,,,jun,nonexistent
30.0,169.0,,,0.0,,,,,5017.5,cellular,,,university.degree,,self-employed,no,,,nonexistent
,,,,0.0,1.4,,,4963.0,,,,no,,,,,,aug,nonexistent
,232.0,,999.0,,,,-36.1,,,,tue,,basic.6y,,,no,married,,
,,,,,,93994.0,,,,,,,,,services,,,,
,,,,,,,,4959.0,5228.1,,,,,,management,,,,nonexistent
,,,,2.0,,,,,5099.1,,,,,,,,,apr,
41.0,,,,,,,,,5191.0,telephone,,no,,,,no,,may,nonexistent
,68.0,,,0.0,,,,,5191.0,telephone,,,,,,,,,
,159.0,,999.0,,,,-36.1,,,cellular,,,,yes,services,,,,
,,,999.0,0.0,,,-42.7,,,cellular,tue,,high.school,no,management,no,,,
46.0,,,,,,,,,5191.0,telephone,mon,,,,blue-collar,,,,
27.0,,1.0,999.0,,,,-46.2,,,,,no,high.school,,,,,may,
,,,,,,,-42.0,,,,,no,,,,no,,,nonexistent
,,,,0.0,1.4,,,,5228.1,cellular,,,,,,yes,single,jul,nonexistent
,42.0,3.0,,,,,,,,cellular,,,unknown,no,admin.,no,,,
,,,,0.0,-1.8,,-47.1,,,cellular,thu,,,,,no,married,,
37.0,,,,,,,,,,telephone,,,university.degree,,,no,single,nov,
,56.0,,,,,,,4964.0,,,,no,high.school,,,,divorced,,nonexistent
81.0,,3.0,999.0,0.0,,,,,,,tue,no,,,,,,,
,,2.0,,0.0,,,,,5228.1,,,,high.school,,,,,,
36.0,70.0,,,,-1.8,,,,5099.1,,,,university.degree,,admin.,no,,may,
,,,,0.0,,,,,,cellular,,no,university.degree,,,no,,,nonexistent
,69.0,,999.0,0.0,1.4,,,,,,,,,yes,,,,,
,,3.0,,0.0,1.4,,-42.7,4962.0,5228.1,telephone,,,,,,,,jul,
,,,,0.0,,,,,,cellular,,,,,,yes,married,,
34.0,,,999.0,,,,,1266.0,5099.1,,,,basic.6y,,,no,,,
,,1.0,999.0,,,,,0.879,,,,,,,,no,,,nonexistent
,140.0,,999.0,0.0,,94465.0,,4.96,5228.1,,,no,,,,,,jun,nonexistent
