age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome
,262.0,1.0,,,1.1,93994.0,-36.4,4857.0,,telephone,,no,,,self-employed,no,single,may,
40.0,236.0,,999.0,0.0,1.1,93994.0,,4857.0,5191.0,telephone,fri,no,,,blue-collar,no,,may,nonexistent
39.0,158.0,4.0,999.0,,,93444.0,-36.1,4963.0,5228.1,,fri,unknown,basic.4y,yes,housemaid,no,,aug,nonexistent
52.0,783.0,3.0,,,-0.1,,-42.0,4.12,5195.8,cellular,wed,no,,yes,management,no,married,,
55.0,229.0,1.0,9.0,1.0,-1.7,94215.0,-40.3,0.802,,telephone,wed,,,,admin.,no,,jul,
,16.0,34.0,999.0,,1.4,93918.0,-42.7,,5228.1,cellular,mon,unknown,university.degree,yes,management,no,,,nonexistent
,,1.0,999.0,,1.1,,-36.4,,5191.0,telephone,,no,,,technician,,married,,nonexistent
,713.0,,999.0,0.0,-1.8,,-46.2,,,telephone,fri,,,,blue-collar,no,married,may,nonexistent
,213.0,5.0,999.0,0.0,,92893.0,-46.2,1313.0,5099.1,cellular,fri,no,high.school,yes,admin.,no,,,nonexistent
38.0,76.0,1.0,999.0,,1.4,93444.0,-36.1,4966.0,5228.1,cellular,tue,no,university.degree,yes,,yes,married,aug,nonexistent
,172.0,1.0,3.0,2.0,-3.4,92649.0,,0.715,,,,,university.degree,,,,single,nov,success
,139.0,2.0,999.0,,-1.8,92893.0,-46.2,1291.0,5099.1,cellular,tue,no,university.degree,no,admin.,no,,may,nonexistent
30.0,,2.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,tue,no,university.degree,no,admin.,no,married,may,nonexistent
39.0,427.0,,999.0,,1.1,,-36.4,4857.0,,,,unknown,basic.6y,yes,blue-collar,yes,married,may,
22.0,171.0,2.0,3.0,,,,-40.0,0.682,5008.7,,mon,no,unknown,,,,single,,
52.0,,2.0,999.0,0.0,1.4,,-42.7,,5228.1,,tue,,university.degree,no,admin.,,,,
36.0,216.0,,999.0,,,,,,5228.1,cellular,mon,,,,self-employed,,married,,nonexistent
60.0,219.0,,999.0,0.0,-3.4,92431.0,-26.9,0.724,5017.5,,wed,no,professional.course,yes,,,married,oct,nonexistent
39.0,,2.0,999.0,0.0,1.1,93994.0,,4857.0,5191.0,telephone,tue,,,no,,no,married,,nonexistent
33.0,,1.0,999.0,,-0.1,,-42.0,4.12,5195.8,cellular,wed,no,,no,management,yes,married,nov,
38.0,189.0,3.0,,1.0,,93075.0,,,5099.1,cellular,thu,,basic.9y,yes,retired,no,divorced,,failure
32.0,320.0,3.0,999.0,0.0,1.4,,-42.7,4962.0,,telephone,,no,basic.9y,no,admin.,no,,jul,nonexistent
47.0,72.0,6.0,6.0,1.0,-1.8,92893.0,-46.2,1313.0,5099.1,,fri,,high.school,yes,blue-collar,,,may,success
33.0,422.0,1.0,999.0,,-0.1,,,4076.0,,cellular,thu,no,high.school,yes,services,yes,married,,nonexistent
40.0,,1.0,999.0,,,,-36.1,,,,wed,unknown,professional.course,yes,,no,,,nonexistent
27.0,41.0,3.0,999.0,1.0,-1.8,92893.0,-46.2,1291.0,5099.1,cellular,tue,unknown,,,admin.,no,single,may,
44.0,,1.0,999.0,,1.4,93444.0,,4.97,5228.1,cellular,,no,professional.course,no,services,yes,,,nonexistent
,,3.0,999.0,0.0,-0.1,93.2,-42.0,,5195.8,cellular,,no,university.degree,,management,yes,married,nov,
,449.0,2.0,999.0,,-1.8,93075.0,-47.1,,5099.1,,thu,unknown,basic.4y,yes,retired,yes,married,apr,nonexistent
,,,,0.0,1.4,,-36.1,,5228.1,,,,professional.course,,,yes,married,,
,52.0,,999.0,0.0,-0.1,,-42.0,4153.0,5195.8,,tue,no,high.school,yes,admin.,yes,married,nov,nonexistent
,268.0,2.0,999.0,,1.4,,-42.7,4962.0,5228.1,cellular,tue,no,,,,unknown,married,jul,nonexistent
,347.0,,,,1.4,93918.0,-42.7,4963.0,5228.1,cellular,,,,no,housemaid,,,jul,nonexistent
31.0,,,999.0,0.0,1.1,93994.0,,4859.0,5191.0,telephone,,no,,yes,housemaid,no,divorced,may,nonexistent
28.0,,14.0,,0.0,,94465.0,-41.8,4959.0,,telephone,,no,,yes,admin.,,single,jun,
37.0,97.0,,,0.0,1.1,,,4855.0,5191.0,telephone,fri,no,high.school,,admin.,unknown,married,may,nonexistent
31.0,,1.0,,0.0,,,-40.8,,5076.2,cellular,tue,,university.degree,no,admin.,yes,single,,nonexistent
55.0,169.0,5.0,999.0,,1.4,93444.0,-36.1,4964.0,5228.1,cellular,,,basic.4y,unknown,self-employed,unknown,married,,nonexistent
40.0,337.0,3.0,999.0,0.0,,92893.0,-46.2,1344.0,5099.1,cellular,tue,no,,yes,blue-collar,,married,may,nonexistent
,,,999.0,,,,-46.2,1299.0,5099.1,,mon,no,basic.9y,no,blue-collar,no,,may,nonexistent
32.0,77.0,,999.0,0.0,1.4,,-42.7,,5228.1,cellular,,no,,,admin.,,married,jul,nonexistent
54.0,59.0,1.0,999.0,0.0,,,-42.0,,,cellular,mon,no,,no,management,no,married,nov,nonexistent
60.0,162.0,1.0,999.0,0.0,1.4,,-41.8,4967.0,5228.1,telephone,,,professional.course,no,self-employed,no,,,nonexistent
58.0,193.0,1.0,,0.0,,94767.0,-50.8,1041.0,4963.6,cellular,thu,no,university.degree,yes,management,no,married,,
,,4.0,999.0,0.0,1.4,93444.0,-36.1,4964.0,5228.1,,fri,,professional.course,yes,technician,no,,,nonexistent
36.0,127.0,,999.0,0.0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,tue,unknown,,,blue-collar,no,married,may,nonexistent
,160.0,1.0,,0.0,1.4,93444.0,-36.1,4964.0,,,fri,,high.school,,,no,married,aug,nonexistent
61.0,219.0,1.0,999.0,,,92201.0,,,5076.2,,tue,no,,no,retired,,married,aug,nonexistent
54.0,71.0,,,,1.4,93918.0,-42.7,,5228.1,,wed,no,university.degree,no,management,no,married,jul,nonexistent
68.0,340.0,1.0,,,-1.7,94215.0,-40.3,,,cellular,,no,,yes,retired,yes,divorced,,
,,1.0,999.0,0.0,,93075.0,,,5099.1,cellular,thu,no,professional.course,,blue-collar,no,,,
,56.0,2.0,999.0,0.0,1.1,93994.0,-36.4,,,telephone,fri,no,basic.6y,yes,blue-collar,no,,,nonexistent
26.0,806.0,3.0,6.0,,-1.7,94215.0,-40.3,,4991.6,cellular,fri,no,university.degree,yes,technician,no,single,jul,success
39.0,806.0,1.0,,,,,,,,cellular,thu,,high.school,no,admin.,,married,,
29.0,,3.0,,0.0,,,-36.4,4855.0,5191.0,telephone,thu,no,,no,blue-collar,,single,,nonexistent
30.0,80.0,1.0,999.0,0.0,,93918.0,-42.7,4962.0,,cellular,wed,,,no,,,,,
36.0,68.0,1.0,999.0,0.0,,,-42.7,4963.0,,,,unknown,basic.9y,yes,blue-collar,no,married,jul,nonexistent
40.0,110.0,,999.0,1.0,,93.2,-42.0,,5195.8,cellular,,,,yes,technician,no,,,failure
34.0,,2.0,,0.0,1.4,93444.0,-36.1,4967.0,5228.1,cellular,wed,unknown,university.degree,,admin.,no,,aug,nonexistent
40.0,154.0,2.0,999.0,,1.4,,-41.8,,5228.1,telephone,mon,no,basic.9y,yes,,no,,,nonexistent
30.0,,,999.0,,,,-36.4,4857.0,5191.0,telephone,,no,,,technician,no,single,may,nonexistent
51.0,,2.0,,0.0,-1.8,93075.0,-47.1,1365.0,,cellular,thu,no,unknown,yes,housemaid,yes,married,apr,nonexistent
42.0,51.0,1.0,,1.0,-1.8,92893.0,-46.2,,5099.1,cellular,wed,no,basic.9y,no,blue-collar,no,married,,
31.0,,3.0,999.0,0.0,-1.8,,,,,,thu,,,no,blue-collar,no,married,,nonexistent
30.0,133.0,1.0,999.0,,1.4,93444.0,,4968.0,5228.1,cellular,thu,unknown,university.degree,yes,,,single,,
,,2.0,6.0,1.0,-3.0,,,0.71,5023.5,cellular,fri,,,yes,self-employed,yes,,,
49.0,143.0,1.0,,0.0,-1.8,92893.0,-46.2,,5099.1,cellular,mon,,high.school,yes,technician,no,,may,nonexistent
37.0,182.0,2.0,999.0,0.0,,94465.0,-41.8,4.96,5228.1,telephone,mon,no,,,,,single,jun,
46.0,41.0,,999.0,0.0,1.4,93918.0,,4.96,5228.1,,mon,no,university.degree,no,admin.,no,married,jul,
28.0,,1.0,999.0,0.0,1.4,93918.0,-42.7,4.96,,,,,high.school,,blue-collar,no,married,jul,
56.0,131.0,2.0,999.0,0.0,,93918.0,-42.7,,5228.1,cellular,fri,no,high.school,,management,,married,,nonexistent
,,4.0,999.0,0.0,,94465.0,-41.8,4865.0,,,mon,no,basic.9y,yes,blue-collar,no,married,jun,
37.0,423.0,1.0,999.0,0.0,,93918.0,-42.7,4961.0,5228.1,cellular,tue,unknown,high.school,yes,,,,jul,nonexistent
36.0,284.0,1.0,,1.0,,92963.0,,1266.0,5076.2,,mon,,university.degree,no,,,,jun,
53.0,75.0,,999.0,0.0,1.4,,,,,cellular,,,professional.course,no,technician,,divorced,,nonexistent
,74.0,3.0,,,,92893.0,-46.2,1299.0,5099.1,cellular,mon,,basic.4y,yes,blue-collar,no,,may,
,63.0,,999.0,,-1.8,92893.0,-46.2,1.25,5099.1,,,,basic.6y,yes,blue-collar,,single,may,nonexistent
,,2.0,999.0,,,,,4962.0,,cellular,fri,,university.degree,no,admin.,yes,married,jul,nonexistent
43.0,293.0,1.0,999.0,0.0,,92379.0,-29.8,0.788,,cellular,tue,,,no,technician,no,married,,
,,3.0,999.0,0.0,1.1,,-36.4,4856.0,5191.0,telephone,,,basic.4y,no,blue-collar,,married,may,nonexistent
31.0,1462.0,,,0.0,1.4,93444.0,-36.1,4968.0,,,thu,no,,yes,admin.,yes,,aug,
34.0,,4.0,,,-0.1,93.2,,4076.0,5195.8,cellular,thu,no,,yes,management,no,married,nov,nonexistent
39.0,,,3.0,,-1.8,,-46.2,1354.0,5099.1,cellular,mon,,basic.9y,yes,blue-collar,yes,,may,
,303.0,,999.0,0.0,1.4,,-42.7,4962.0,5228.1,cellular,,,high.school,,,no,married,,nonexistent
44.0,329.0,,999.0,0.0,1.4,93918.0,-42.7,4963.0,,telephone,,no,unknown,yes,services,yes,married,jul,nonexistent
40.0,17.0,6.0,999.0,,-1.8,92893.0,-46.2,1344.0,5099.1,,,no,,,admin.,,,may,nonexistent
,231.0,,999.0,0.0,-1.8,,,,,cellular,thu,no,high.school,yes,,no,married,,
,84.0,4.0,999.0,,1.4,94465.0,-41.8,4959.0,5228.1,telephone,,no,,yes,,no,,jun,nonexistent
,352.0,,999.0,0.0,1.1,,-36.4,4855.0,5191.0,telephone,fri,no,basic.4y,yes,blue-collar,no,married,may,nonexistent
59.0,,,999.0,0.0,,93994.0,-36.4,4856.0,5191.0,telephone,tue,unknown,,,,,divorced,may,nonexistent
30.0,,7.0,999.0,0.0,1.4,,,4963.0,,,,no,professional.course,no,admin.,no,single,aug,
,91.0,2.0,3.0,,,92201.0,-31.4,0.849,,,,no,,yes,admin.,no,,aug,
47.0,82.0,2.0,,0.0,,94465.0,,,,telephone,mon,no,university.degree,yes,entrepreneur,no,,jun,nonexistent
,,1.0,999.0,0.0,1.1,93994.0,-36.4,4858.0,5191.0,,wed,,basic.9y,yes,,no,,,
49.0,199.0,1.0,999.0,,1.4,,,4963.0,5228.1,cellular,thu,,,,blue-collar,no,married,aug,
,116.0,1.0,999.0,0.0,,,,,5228.1,cellular,mon,no,basic.4y,no,housemaid,,,jul,nonexistent
37.0,,7.0,,,,93918.0,-42.7,,,,fri,no,,no,management,,married,jul,
26.0,,4.0,999.0,1.0,-1.8,,-46.2,,5099.1,,,,university.degree,no,admin.,,,may,failure
31.0,386.0,,,,-1.8,93075.0,-47.1,1405.0,5099.1,,,,basic.9y,no,blue-collar,,single,apr,nonexistent
,,1.0,999.0,,,93444.0,-36.1,4963.0,,cellular,thu,,basic.4y,no,,,,aug,
25.0,59.0,3.0,999.0,0.0,1.4,93918.0,-42.7,4958.0,5228.1,cellular,thu,,basic.6y,,,no,married,,
,72.0,,,0.0,1.4,93918.0,-42.7,,5228.1,cellular,fri,no,high.school,yes,,no,married,jul,nonexistent
31.0,,1.0,999.0,0.0,,93994.0,-36.4,,,telephone,,,,yes,entrepreneur,no,,,nonexistent
30.0,61.0,5.0,999.0,0.0,,,-36.1,4963.0,,cellular,,unknown,university.degree,,technician,,,,
,171.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,telephone,,unknown,university.degree,unknown,,unknown,married,jul,nonexistent
,104.0,,999.0,0.0,,,,,5191.0,telephone,tue,,professional.course,no,technician,no,married,may,nonexistent
48.0,295.0,,999.0,,,,-36.4,4856.0,5191.0,telephone,tue,,,no,,,married,may,nonexistent
,115.0,,999.0,1.0,,93.2,,,,,,,,,admin.,,divorced,nov,failure
34.0,180.0,2.0,999.0,,-1.8,93075.0,,1405.0,5099.1,,,no,professional.course,yes,,yes,divorced,,failure
48.0,137.0,1.0,999.0,0.0,1.4,,-36.1,,,cellular,thu,unknown,,,services,no,married,aug,nonexistent
46.0,156.0,,999.0,,1.4,94465.0,,4962.0,5228.1,telephone,wed,unknown,university.degree,,entrepreneur,unknown,married,,nonexistent
,,3.0,999.0,0.0,-1.8,92893.0,,1334.0,5099.1,cellular,wed,unknown,high.school,,housemaid,no,married,may,
57.0,20.0,4.0,999.0,,1.4,,,4959.0,,telephone,,no,university.degree,,management,yes,,jun,nonexistent
27.0,91.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4856.0,,,,no,,yes,admin.,,married,,
,480.0,3.0,999.0,0.0,1.4,,,4959.0,,telephone,wed,,basic.4y,no,blue-collar,no,married,jun,nonexistent
,,1.0,999.0,,-1.8,92893.0,,1344.0,5099.1,cellular,tue,no,basic.9y,,blue-collar,,married,may,nonexistent
31.0,,,,1.0,-1.8,92893.0,,1334.0,,cellular,wed,no,,yes,blue-collar,no,married,may,failure
,523.0,,999.0,0.0,,93918.0,-42.7,4962.0,,,tue,no,,,blue-collar,no,single,,
30.0,2453.0,2.0,999.0,0.0,,93.2,-42.0,4076.0,,,thu,no,high.school,yes,blue-collar,yes,married,,nonexistent
50.0,306.0,,999.0,0.0,1.4,94465.0,,4967.0,5228.1,telephone,fri,no,,yes,self-employed,no,married,jun,nonexistent
36.0,,,999.0,0.0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,mon,no,university.degree,yes,,no,married,aug,
35.0,162.0,1.0,999.0,,,93994.0,,4864.0,5191.0,telephone,fri,no,high.school,,admin.,no,,,
33.0,,3.0,999.0,0.0,-1.8,93749.0,-34.6,0.659,5008.7,,,no,university.degree,,admin.,no,single,apr,nonexistent
46.0,107.0,3.0,999.0,0.0,1.1,,-36.4,4855.0,5191.0,telephone,fri,no,basic.4y,yes,blue-collar,no,married,may,nonexistent
,163.0,1.0,999.0,,,93994.0,,4857.0,5191.0,telephone,mon,unknown,university.degree,yes,admin.,,,,nonexistent
30.0,200.0,1.0,,,-0.1,,-42.0,,5195.8,cellular,tue,no,high.school,no,services,no,married,nov,failure
46.0,182.0,6.0,999.0,1.0,-2.9,,-31.4,0.869,5076.2,cellular,fri,,professional.course,yes,technician,no,married,,failure
38.0,140.0,,,0.0,-2.9,92963.0,-40.8,,5076.2,cellular,,no,basic.9y,,services,no,married,,nonexistent
24.0,,,999.0,0.0,1.4,93918.0,,4957.0,5228.1,cellular,fri,no,basic.9y,no,,,,,nonexistent
,79.0,5.0,999.0,0.0,,93994.0,,4857.0,5191.0,telephone,,no,,,admin.,no,,,nonexistent
,764.0,7.0,999.0,0.0,1.1,93994.0,-36.4,4859.0,5191.0,telephone,,,basic.9y,no,technician,no,married,,nonexistent
,274.0,3.0,999.0,,-1.8,93075.0,,,5099.1,,wed,no,,,,,single,,nonexistent
,175.0,3.0,1.0,3.0,,94027.0,,0.899,4991.6,cellular,,no,university.degree,yes,management,no,,,success
44.0,111.0,2.0,,0.0,1.1,93994.0,,4857.0,5191.0,telephone,mon,no,high.school,no,,no,single,,nonexistent
36.0,95.0,1.0,999.0,0.0,,,,4857.0,5191.0,,fri,,basic.9y,,blue-collar,yes,married,may,
29.0,,,999.0,1.0,-1.7,,-40.3,0.889,,,mon,no,university.degree,,,no,,jul,failure
73.0,135.0,2.0,999.0,0.0,-2.9,92201.0,-31.4,0.873,5076.2,cellular,thu,no,professional.course,yes,,no,married,aug,nonexistent
30.0,155.0,1.0,,1.0,-2.9,,-31.4,0.883,,cellular,,no,university.degree,yes,admin.,yes,single,aug,success
,,1.0,,0.0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,,no,high.school,,blue-collar,,married,may,
46.0,,,999.0,,,92893.0,-46.2,1264.0,,cellular,mon,,high.school,yes,admin.,yes,,may,
37.0,138.0,3.0,999.0,,1.4,93444.0,-36.1,4964.0,5228.1,cellular,wed,no,university.degree,,,no,married,aug,
,,7.0,999.0,,,,-46.2,1266.0,5099.1,telephone,thu,no,university.degree,,,,single,may,
41.0,,1.0,999.0,0.0,1.1,93994.0,,4856.0,5191.0,telephone,,no,,no,,,,,nonexistent
,78.0,2.0,999.0,1.0,-1.8,93369.0,-34.8,0.65,,,thu,no,university.degree,no,,yes,married,mar,failure
,188.0,1.0,999.0,0.0,,93918.0,-42.7,4962.0,5228.1,,,unknown,,no,admin.,,married,,
32.0,426.0,1.0,,,-1.8,92893.0,-46.2,,5099.1,cellular,,no,,yes,technician,yes,single,may,nonexistent
32.0,215.0,3.0,999.0,0.0,1.1,93994.0,,4856.0,,telephone,tue,,professional.course,,services,no,married,,
48.0,209.0,,,0.0,1.1,93994.0,,4857.0,5191.0,,,unknown,basic.4y,no,housemaid,yes,divorced,may,
,258.0,1.0,999.0,,,93444.0,,4963.0,,cellular,tue,no,,yes,blue-collar,no,,aug,
38.0,195.0,2.0,,,1.1,93994.0,-36.4,,5191.0,telephone,,,,no,management,no,married,may,nonexistent
,,2.0,999.0,,1.1,93994.0,-36.4,4856.0,5191.0,telephone,,unknown,,yes,blue-collar,no,,may,nonexistent
31.0,,2.0,,,1.4,,,4962.0,5228.1,cellular,fri,no,,no,admin.,,,jul,nonexistent
,199.0,1.0,3.0,1.0,-2.9,92963.0,-40.8,1268.0,5076.2,,fri,no,,no,admin.,yes,single,jun,success
24.0,65.0,3.0,999.0,0.0,1.1,93994.0,-36.4,,5191.0,telephone,fri,,university.degree,,student,,single,may,
37.0,270.0,1.0,999.0,,,,-36.4,4857.0,5191.0,,mon,no,,no,blue-collar,,married,may,nonexistent
31.0,116.0,,999.0,0.0,1.4,93918.0,-42.7,,5228.1,,mon,,university.degree,,,,,,nonexistent
34.0,355.0,,999.0,,-0.1,,,,5195.8,cellular,mon,,high.school,,admin.,no,married,,nonexistent
52.0,154.0,2.0,,0.0,-0.1,93.2,,,5195.8,cellular,thu,,,yes,,no,,nov,nonexistent
30.0,96.0,2.0,,0.0,1.4,93444.0,-36.1,4963.0,5228.1,,mon,no,university.degree,yes,,no,single,aug,
40.0,,1.0,999.0,0.0,1.1,93994.0,-36.4,,5191.0,telephone,fri,,university.degree,no,,no,married,,
31.0,156.0,,999.0,1.0,-1.8,92893.0,-46.2,1281.0,5099.1,,wed,no,high.school,no,,no,,may,
,,1.0,999.0,,1.1,93994.0,,4857.0,,telephone,tue,no,unknown,,,,,may,nonexistent
30.0,96.0,,999.0,0.0,1.4,93918.0,-42.7,4962.0,,,mon,no,basic.9y,no,,no,,jul,nonexistent
,158.0,1.0,999.0,0.0,,,-36.4,,5191.0,telephone,,no,,yes,admin.,,married,may,nonexistent
30.0,,,,0.0,,,-42.7,4961.0,5228.1,cellular,tue,no,,yes,entrepreneur,no,,jul,
50.0,134.0,1.0,999.0,0.0,,93918.0,-42.7,,5228.1,cellular,thu,,unknown,no,blue-collar,no,married,,nonexistent
35.0,1262.0,3.0,999.0,0.0,-1.8,,,1327.0,5099.1,cellular,thu,,unknown,yes,,,,may,
47.0,313.0,1.0,,0.0,1.1,,-36.4,4857.0,5191.0,telephone,tue,,,yes,services,no,,,nonexistent
,65.0,13.0,999.0,,,,-41.8,4864.0,5228.1,,,,,no,management,no,married,jun,nonexistent
32.0,,2.0,,0.0,,93918.0,-42.7,,5228.1,cellular,fri,no,university.degree,,admin.,,single,jul,nonexistent
37.0,142.0,,,,-1.8,92893.0,-46.2,1313.0,,,fri,no,high.school,,blue-collar,no,married,may,
42.0,299.0,1.0,999.0,,1.1,93994.0,-36.4,4859.0,,,,no,professional.course,yes,services,,,may,nonexistent
57.0,,7.0,1.0,2.0,-1.8,92893.0,,1281.0,,cellular,wed,unknown,,yes,services,no,,,
43.0,226.0,1.0,999.0,0.0,,92649.0,,0.714,5017.5,,thu,no,,,management,no,married,nov,nonexistent
57.0,325.0,1.0,,,,,-42.7,,,cellular,,unknown,basic.4y,,,no,married,,nonexistent
31.0,106.0,1.0,999.0,0.0,-1.7,94215.0,-40.3,0.861,4991.6,cellular,fri,no,university.degree,,admin.,no,,,nonexistent
,,1.0,999.0,1.0,-0.1,,-42.0,4153.0,5195.8,cellular,,no,,yes,housemaid,,,nov,failure
43.0,,1.0,999.0,,,,-36.4,4855.0,,telephone,thu,unknown,basic.4y,no,,,married,may,nonexistent
30.0,,,999.0,0.0,,,-36.1,,5228.1,cellular,,no,university.degree,no,,,single,,
42.0,,,999.0,,,,-36.1,4964.0,5228.1,cellular,thu,no,university.degree,yes,technician,no,single,,
29.0,227.0,1.0,999.0,,1.4,93918.0,-42.7,4963.0,5228.1,cellular,thu,no,professional.course,no,entrepreneur,no,,,
59.0,399.0,2.0,999.0,0.0,-1.8,92893.0,-46.2,1354.0,,cellular,mon,no,unknown,yes,unknown,no,married,may,
46.0,68.0,5.0,999.0,0.0,1.1,93994.0,-36.4,4.86,5191.0,telephone,,,university.degree,no,admin.,no,,,nonexistent
38.0,168.0,,999.0,0.0,-1.8,,-46.2,1299.0,5099.1,telephone,mon,unknown,,,blue-collar,,divorced,may,
,261.0,12.0,999.0,0.0,1.4,93918.0,-42.7,4961.0,,telephone,tue,no,professional.course,yes,services,no,divorced,,nonexistent
27.0,152.0,1.0,,1.0,,,,,5099.1,cellular,wed,no,high.school,yes,services,no,,,failure
59.0,739.0,2.0,999.0,1.0,-1.8,92893.0,-46.2,1.25,5099.1,,fri,unknown,unknown,no,,no,,,failure
56.0,298.0,2.0,,0.0,1.4,93918.0,,4957.0,,cellular,wed,,high.school,yes,,no,married,jul,nonexistent
35.0,698.0,,999.0,,1.4,93918.0,,4963.0,,cellular,wed,,high.school,yes,services,no,,jul,
38.0,,,,0.0,-2.9,92201.0,,,5076.2,cellular,,no,,yes,technician,no,married,,nonexistent
33.0,147.0,1.0,,,1.1,93994.0,,,5191.0,telephone,wed,no,high.school,no,services,no,,,nonexistent
,,2.0,999.0,0.0,1.4,,-41.8,4961.0,5228.1,telephone,thu,,university.degree,,management,,married,jun,nonexistent
68.0,383.0,3.0,999.0,0.0,,,-39.8,0.754,4991.6,cellular,mon,,,yes,retired,,married,jun,nonexistent
56.0,123.0,1.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,,cellular,,,basic.4y,no,retired,,married,aug,nonexistent
50.0,268.0,,999.0,0.0,1.1,93994.0,-36.4,4856.0,,telephone,,no,,no,services,,,may,
45.0,76.0,3.0,999.0,0.0,,,-36.1,4963.0,5228.1,cellular,thu,no,,no,,no,married,,
31.0,157.0,,999.0,0.0,1.4,93444.0,-36.1,,5228.1,,tue,no,university.degree,yes,admin.,no,,aug,nonexistent
48.0,523.0,1.0,,0.0,1.4,93444.0,-36.1,4965.0,,,wed,unknown,,,admin.,yes,married,,nonexistent
32.0,141.0,2.0,,0.0,,93444.0,-36.1,,,,,unknown,,yes,,no,,,nonexistent
,,,,0.0,1.1,,-36.4,4859.0,5191.0,telephone,fri,no,high.school,no,admin.,no,,,nonexistent
35.0,12.0,6.0,,1.0,-1.8,92893.0,,,5099.1,cellular,tue,,high.school,,,no,married,may,
,,2.0,999.0,0.0,,92893.0,-46.2,1266.0,,cellular,thu,,,no,admin.,no,single,may,nonexistent
51.0,,2.0,999.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,cellular,,no,university.degree,no,entrepreneur,no,married,nov,failure
31.0,90.0,2.0,,0.0,,93444.0,-36.1,4963.0,5228.1,,tue,no,,,admin.,no,,aug,nonexistent
42.0,500.0,,,0.0,,94465.0,-41.8,,,telephone,,no,basic.4y,no,,no,married,jun,
45.0,,,999.0,,1.4,93918.0,,,5228.1,cellular,,,high.school,yes,admin.,no,,jul,nonexistent
,76.0,11.0,999.0,0.0,,93444.0,,,5228.1,cellular,,no,university.degree,no,,,,aug,
43.0,,3.0,999.0,0.0,1.4,,,4967.0,5228.1,,wed,no,,yes,admin.,yes,,aug,
39.0,,2.0,999.0,0.0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,fri,,professional.course,,technician,,married,may,nonexistent
49.0,351.0,2.0,999.0,0.0,,93918.0,-42.7,4963.0,5228.1,cellular,thu,no,professional.course,yes,housemaid,,married,,nonexistent
30.0,58.0,,999.0,,1.4,,-42.7,,,cellular,thu,no,,yes,blue-collar,no,married,jul,
37.0,462.0,1.0,,1.0,-1.8,92893.0,-46.2,1313.0,,cellular,,,professional.course,no,services,no,single,,failure
31.0,66.0,,,0.0,-0.1,93.2,-42.0,4.12,,,wed,no,,yes,admin.,no,single,nov,
34.0,333.0,2.0,999.0,0.0,-1.8,,-47.1,1405.0,,cellular,,no,basic.9y,yes,blue-collar,no,,apr,nonexistent
40.0,176.0,,999.0,0.0,1.4,,-41.8,4967.0,,telephone,fri,no,basic.9y,,blue-collar,,married,jun,nonexistent
41.0,55.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,,telephone,mon,unknown,,,blue-collar,no,,may,nonexistent
45.0,89.0,5.0,,0.0,1.4,94465.0,,,5228.1,telephone,,,,no,entrepreneur,no,married,jun,
,83.0,1.0,999.0,0.0,1.4,94465.0,,,,,thu,,basic.6y,yes,blue-collar,,single,jun,nonexistent
56.0,,3.0,999.0,,1.4,,-42.7,4961.0,,cellular,tue,,,no,retired,no,married,,nonexistent
,206.0,,,0.0,1.1,,-36.4,,5191.0,telephone,thu,unknown,,no,technician,,,may,nonexistent
26.0,175.0,1.0,999.0,,-2.9,,-40.8,1.26,5076.2,,mon,no,,no,technician,no,single,jun,failure
31.0,300.0,2.0,999.0,,,92893.0,,,5099.1,cellular,,unknown,basic.9y,,entrepreneur,no,single,may,nonexistent
,98.0,1.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,,tue,,basic.9y,no,admin.,,single,jun,nonexistent
,201.0,,999.0,0.0,-1.8,,-46.2,,5099.1,cellular,,no,basic.9y,yes,blue-collar,yes,,may,nonexistent
,359.0,1.0,999.0,,-2.9,92963.0,-40.8,1262.0,5076.2,cellular,tue,,high.school,yes,admin.,no,,,failure
44.0,,1.0,999.0,0.0,,93994.0,-36.4,4856.0,5191.0,telephone,tue,unknown,university.degree,no,management,no,married,may,nonexistent
,109.0,3.0,999.0,,1.4,94465.0,,4864.0,5228.1,telephone,wed,no,,,technician,unknown,single,jun,nonexistent
47.0,538.0,2.0,999.0,0.0,1.4,,-36.1,,5228.1,,fri,unknown,,no,blue-collar,no,married,,
46.0,,,999.0,0.0,1.1,93994.0,-36.4,4857.0,,,tue,no,high.school,yes,,no,single,may,nonexistent
38.0,181.0,1.0,,,1.1,93994.0,,4856.0,5191.0,telephone,wed,unknown,unknown,,,yes,married,,
26.0,455.0,,999.0,0.0,,93918.0,-42.7,4957.0,5228.1,cellular,wed,no,university.degree,,admin.,,single,jul,nonexistent
