age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,contact,day_of_week,default,education,housing,job,loan,marital,month,poutcome,y
26.0,1833.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,tue,unknown,basic.6y,,,no,single,jul,nonexistent,yes
,226.0,,999.0,0.0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,mon,no,university.degree,yes,admin.,no,married,aug,nonexistent,no
30.0,,10.0,999.0,0.0,1.4,94465.0,-41.8,4864.0,5228.1,telephone,tue,no,high.school,yes,,,married,jun,nonexistent,no
32.0,1311.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,cellular,wed,no,university.degree,no,admin.,no,single,nov,nonexistent,no
54.0,461.0,3.0,999.0,0.0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,thu,no,university.degree,yes,admin.,no,married,may,nonexistent,no
37.0,149.0,1.0,,0.0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,wed,unknown,high.school,no,management,no,married,may,nonexistent,no
48.0,51.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1281.0,5099.1,telephone,wed,no,university.degree,yes,admin.,no,divorced,may,nonexistent,no
51.0,665.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,thu,unknown,basic.4y,no,blue-collar,no,married,may,,no
,352.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1327.0,5099.1,,thu,no,basic.9y,no,blue-collar,no,married,may,nonexistent,no
28.0,957.0,1.0,6.0,1.0,-1.7,94215.0,-40.3,0.846,4991.6,cellular,,no,high.school,yes,services,no,,jul,success,yes
54.0,225.0,2.0,999.0,0.0,1.4,,-42.7,4958.0,,cellular,thu,unknown,basic.9y,no,blue-collar,no,married,jul,nonexistent,no
58.0,437.0,2.0,999.0,0.0,1.1,93994.0,-36.4,,5191.0,telephone,,unknown,university.degree,no,entrepreneur,no,married,may,nonexistent,no
41.0,193.0,5.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,high.school,yes,,no,single,may,nonexistent,no
34.0,191.0,3.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,telephone,thu,no,high.school,yes,admin.,no,single,jun,nonexistent,no
38.0,154.0,1.0,999.0,0.0,,93994.0,-36.4,4856.0,5191.0,telephone,tue,no,university.degree,unknown,admin.,unknown,married,may,nonexistent,no
51.0,,2.0,999.0,0.0,-0.1,,-42.0,4153.0,5195.8,cellular,tue,no,university.degree,yes,self-employed,yes,married,nov,nonexistent,no
56.0,165.0,2.0,999.0,,1.4,93444.0,,,5228.1,cellular,mon,no,university.degree,,admin.,no,married,aug,nonexistent,no
42.0,591.0,3.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,,cellular,fri,no,university.degree,no,admin.,no,married,jul,,no
28.0,561.0,4.0,999.0,1.0,,92893.0,-46.2,1291.0,5099.1,cellular,,no,high.school,no,,no,single,,failure,no
46.0,81.0,2.0,999.0,0.0,1.4,93444.0,-36.1,4962.0,5228.1,cellular,thu,no,professional.course,no,technician,no,,aug,,no
56.0,252.0,2.0,999.0,0.0,1.4,,-36.1,4968.0,5228.1,cellular,thu,,high.school,yes,retired,no,married,aug,nonexistent,no
25.0,694.0,2.0,999.0,0.0,,93994.0,-36.4,4857.0,,telephone,wed,,high.school,no,unemployed,no,single,may,nonexistent,yes
27.0,182.0,2.0,999.0,0.0,1.1,,,4858.0,5191.0,telephone,,no,university.degree,yes,admin.,,single,may,nonexistent,no
35.0,169.0,2.0,999.0,0.0,,93994.0,-36.4,4855.0,5191.0,telephone,fri,no,professional.course,no,technician,no,married,may,,no
31.0,455.0,2.0,999.0,0.0,,93918.0,-42.7,4963.0,5228.1,cellular,fri,no,,yes,services,,,jul,nonexistent,no
53.0,,3.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,no,basic.9y,no,admin.,no,married,may,nonexistent,no
43.0,200.0,1.0,999.0,,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,,unknown,yes,technician,no,married,may,nonexistent,no
40.0,168.0,1.0,999.0,0.0,1.4,94465.0,-41.8,,5228.1,,thu,unknown,professional.course,,admin.,no,married,jun,,no
38.0,221.0,1.0,999.0,0.0,1.1,93994.0,-36.4,,,,wed,no,basic.9y,no,technician,no,divorced,may,nonexistent,no
37.0,928.0,1.0,999.0,,-2.9,92201.0,-31.4,,5076.2,cellular,thu,no,unknown,no,student,no,single,aug,nonexistent,no
32.0,103.0,1.0,999.0,0.0,1.4,93444.0,-36.1,4967.0,5228.1,cellular,wed,no,professional.course,no,technician,no,,aug,nonexistent,no
35.0,160.0,2.0,999.0,,1.4,93918.0,-42.7,4961.0,5228.1,,tue,no,high.school,no,admin.,no,married,jul,nonexistent,no
52.0,141.0,,999.0,0.0,,94465.0,-41.8,4959.0,5228.1,telephone,fri,unknown,high.school,yes,retired,yes,married,jun,nonexistent,no
53.0,236.0,,999.0,0.0,1.4,93444.0,,,5228.1,cellular,fri,,high.school,yes,services,,married,aug,nonexistent,no
45.0,278.0,1.0,999.0,0.0,-1.8,93075.0,-47.1,1405.0,,cellular,fri,no,,no,blue-collar,no,married,apr,nonexistent,no
32.0,619.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4.86,5191.0,telephone,thu,no,university.degree,yes,,no,married,may,nonexistent,no
49.0,105.0,1.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,cellular,thu,no,university.degree,no,admin.,no,divorced,jul,nonexistent,no
39.0,57.0,2.0,999.0,0.0,-3.4,92379.0,-29.8,,5017.5,cellular,mon,no,university.degree,no,,no,married,sep,,no
33.0,213.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4856.0,,telephone,tue,no,basic.4y,no,housemaid,no,,may,nonexistent,no
30.0,90.0,1.0,999.0,0.0,1.4,93444.0,-36.1,4964.0,5228.1,cellular,fri,no,high.school,yes,,no,single,aug,nonexistent,no
41.0,789.0,1.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,cellular,thu,no,university.degree,yes,management,no,married,aug,nonexistent,no
31.0,,4.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,,cellular,tue,no,university.degree,no,admin.,no,single,aug,nonexistent,no
49.0,89.0,,999.0,0.0,1.1,93994.0,-36.4,4857.0,,telephone,wed,no,,,blue-collar,no,married,may,nonexistent,no
30.0,177.0,6.0,6.0,3.0,-1.7,94027.0,-38.3,,4991.6,,fri,no,university.degree,no,admin.,no,single,aug,success,yes
60.0,420.0,4.0,999.0,0.0,1.4,94465.0,-41.8,4.96,5228.1,,mon,no,university.degree,yes,management,no,divorced,jun,nonexistent,no
58.0,153.0,1.0,999.0,0.0,1.4,93444.0,-36.1,4964.0,5228.1,cellular,wed,unknown,high.school,no,services,no,married,aug,nonexistent,no
26.0,54.0,1.0,999.0,,-1.8,92893.0,-46.2,1291.0,,cellular,,no,basic.4y,no,blue-collar,no,,,nonexistent,no
25.0,153.0,3.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,wed,no,high.school,yes,technician,no,married,may,nonexistent,no
,87.0,1.0,999.0,0.0,,,-36.4,4856.0,5191.0,telephone,tue,no,,,services,no,married,may,nonexistent,no
40.0,,5.0,999.0,0.0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,mon,no,basic.6y,no,blue-collar,no,married,apr,nonexistent,no
40.0,80.0,,999.0,0.0,1.1,93994.0,,4857.0,,telephone,wed,no,high.school,no,blue-collar,no,married,may,nonexistent,no
36.0,460.0,1.0,,0.0,-1.8,92893.0,-46.2,1299.0,5099.1,cellular,mon,no,basic.6y,no,blue-collar,no,married,may,nonexistent,no
74.0,96.0,2.0,,1.0,-3.4,92431.0,-26.9,0.74,5017.5,cellular,thu,,,yes,retired,no,married,,success,no
27.0,88.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,,thu,no,high.school,no,admin.,no,married,jul,nonexistent,no
56.0,173.0,1.0,,0.0,1.4,93444.0,-36.1,4965.0,5228.1,cellular,tue,no,high.school,no,services,no,married,aug,nonexistent,no
36.0,128.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4076.0,5195.8,cellular,thu,no,high.school,yes,services,no,single,nov,nonexistent,no
40.0,170.0,3.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,5228.1,cellular,mon,no,professional.course,no,technician,no,married,,nonexistent,no
,37.0,17.0,,0.0,1.4,93918.0,-42.7,4968.0,5228.1,cellular,thu,,basic.9y,yes,admin.,yes,single,jul,nonexistent,no
32.0,195.0,,999.0,0.0,1.4,93444.0,-36.1,4962.0,5228.1,cellular,thu,no,,yes,technician,yes,single,aug,,no
36.0,94.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,,wed,,university.degree,yes,management,no,married,nov,,no
58.0,,1.0,999.0,0.0,1.4,93444.0,-36.1,4966.0,5228.1,cellular,tue,,university.degree,yes,retired,,married,aug,nonexistent,no
29.0,370.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,thu,no,university.degree,yes,student,no,,jul,nonexistent,no
31.0,188.0,5.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,,cellular,thu,no,university.degree,,admin.,no,single,aug,nonexistent,no
34.0,246.0,,999.0,0.0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,tue,,basic.4y,yes,,no,married,jul,nonexistent,no
51.0,,1.0,999.0,0.0,-1.8,92893.0,-46.2,1.25,,cellular,fri,no,basic.9y,yes,technician,no,,may,nonexistent,no
39.0,286.0,2.0,999.0,1.0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,fri,no,basic.6y,no,services,no,divorced,apr,failure,no
,92.0,,999.0,0.0,,93918.0,,,,telephone,thu,no,basic.9y,no,management,no,married,,nonexistent,no
,,3.0,,0.0,1.1,93994.0,,4857.0,5191.0,telephone,,no,university.degree,,management,yes,married,may,nonexistent,no
30.0,77.0,5.0,999.0,0.0,-0.1,93.2,-42.0,4021.0,5195.8,telephone,fri,no,professional.course,,unemployed,,married,nov,nonexistent,no
30.0,502.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4856.0,5191.0,telephone,wed,unknown,high.school,yes,services,,married,may,nonexistent,no
29.0,77.0,6.0,,0.0,,93918.0,-42.7,,5228.1,,wed,no,university.degree,yes,admin.,no,single,jul,nonexistent,no
39.0,87.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,telephone,wed,unknown,basic.9y,no,blue-collar,,married,jul,,no
30.0,150.0,1.0,999.0,,-1.8,92893.0,-46.2,1344.0,5099.1,cellular,tue,no,university.degree,yes,technician,no,single,may,nonexistent,no
30.0,876.0,1.0,999.0,0.0,-1.8,92893.0,-46.2,1344.0,5099.1,cellular,tue,no,university.degree,yes,management,no,single,may,nonexistent,no
39.0,255.0,2.0,999.0,0.0,1.4,94465.0,-41.8,4962.0,5228.1,telephone,wed,no,basic.9y,no,management,no,married,jun,nonexistent,no
34.0,63.0,2.0,999.0,0.0,1.1,93994.0,-36.4,,,,wed,no,university.degree,no,admin.,no,divorced,may,,no
25.0,78.0,2.0,999.0,0.0,1.1,93994.0,,4857.0,5191.0,telephone,mon,no,university.degree,no,self-employed,no,single,,nonexistent,no
45.0,305.0,2.0,,0.0,-1.8,92893.0,-46.2,,5099.1,cellular,tue,no,,yes,,no,single,may,nonexistent,no
48.0,128.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,wed,,basic.4y,no,blue-collar,no,married,jul,nonexistent,no
22.0,1370.0,3.0,999.0,0.0,,92893.0,,,5099.1,cellular,mon,no,high.school,yes,student,yes,single,may,nonexistent,yes
32.0,292.0,2.0,999.0,0.0,1.4,94465.0,-41.8,,,telephone,fri,no,high.school,yes,,yes,married,jun,nonexistent,no
51.0,119.0,1.0,999.0,0.0,1.4,,-41.8,4967.0,5228.1,telephone,fri,unknown,professional.course,yes,technician,no,married,jun,nonexistent,no
35.0,,2.0,999.0,0.0,1.4,93918.0,-42.7,,,cellular,tue,no,high.school,unknown,services,unknown,divorced,jul,nonexistent,no
36.0,10.0,3.0,999.0,0.0,1.4,93918.0,-42.7,4968.0,5228.1,cellular,thu,no,university.degree,,admin.,no,single,jul,nonexistent,no
28.0,700.0,4.0,999.0,1.0,-2.9,,-31.4,0.829,5076.2,cellular,thu,,unknown,no,student,no,single,aug,failure,yes
32.0,192.0,5.0,999.0,0.0,1.4,94465.0,-41.8,4962.0,,telephone,wed,unknown,basic.9y,yes,blue-collar,no,married,jun,nonexistent,no
,198.0,2.0,999.0,0.0,-1.7,94215.0,-40.3,0.846,4991.6,cellular,thu,,university.degree,yes,self-employed,no,single,jul,nonexistent,yes
33.0,205.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,fri,no,professional.course,no,technician,no,married,,nonexistent,no
48.0,730.0,2.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,thu,no,unknown,no,blue-collar,no,married,jul,nonexistent,no
36.0,201.0,1.0,,0.0,1.1,93994.0,-36.4,4858.0,,telephone,wed,no,high.school,yes,,yes,married,may,nonexistent,no
33.0,762.0,3.0,999.0,0.0,-1.8,,-46.2,1344.0,5099.1,,tue,no,high.school,yes,retired,no,married,may,nonexistent,yes
36.0,166.0,2.0,999.0,1.0,-0.1,93.2,-42.0,4191.0,5195.8,cellular,mon,no,high.school,no,unemployed,,,nov,,no
38.0,578.0,1.0,,0.0,1.4,94465.0,-41.8,4864.0,5228.1,telephone,wed,no,university.degree,no,,yes,single,jun,nonexistent,yes
24.0,305.0,13.0,999.0,0.0,-1.8,92843.0,-50.0,1799.0,,cellular,tue,no,unknown,yes,services,no,single,mar,nonexistent,yes
29.0,124.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4859.0,5191.0,telephone,fri,unknown,basic.9y,no,services,no,married,may,nonexistent,no
27.0,297.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,,no,high.school,no,admin.,no,single,jul,nonexistent,no
44.0,242.0,1.0,999.0,0.0,,93918.0,-42.7,4.96,5228.1,cellular,mon,no,high.school,yes,admin.,no,married,jul,nonexistent,no
52.0,528.0,3.0,999.0,0.0,-1.8,92893.0,,1354.0,5099.1,cellular,mon,unknown,basic.4y,no,blue-collar,,married,may,nonexistent,no
33.0,106.0,3.0,999.0,0.0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,fri,unknown,high.school,yes,services,no,married,jun,nonexistent,no
53.0,,1.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,mon,unknown,university.degree,no,admin.,no,divorced,may,nonexistent,no
33.0,305.0,1.0,999.0,0.0,1.1,93994.0,,4.86,5191.0,telephone,thu,unknown,basic.6y,no,blue-collar,,,may,nonexistent,no
27.0,167.0,,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,telephone,mon,no,high.school,,admin.,no,single,,nonexistent,no
54.0,268.0,6.0,999.0,0.0,1.4,93918.0,-42.7,4961.0,5228.1,cellular,tue,unknown,high.school,no,,yes,divorced,jul,,no
51.0,199.0,,999.0,,1.4,93918.0,-42.7,4962.0,5228.1,cellular,wed,unknown,basic.4y,yes,blue-collar,,married,jul,nonexistent,no
25.0,196.0,,999.0,0.0,,93994.0,,4859.0,5191.0,telephone,fri,no,basic.4y,no,,no,single,may,nonexistent,no
33.0,,1.0,999.0,0.0,1.4,93918.0,-42.7,4.96,5228.1,cellular,mon,no,basic.9y,unknown,unemployed,unknown,divorced,,nonexistent,no
28.0,,1.0,999.0,0.0,1.1,93994.0,-36.4,,,telephone,fri,unknown,high.school,no,services,no,,may,nonexistent,no
39.0,80.0,3.0,999.0,0.0,1.4,93444.0,-36.1,4964.0,5228.1,cellular,thu,no,university.degree,yes,management,no,married,aug,nonexistent,no
47.0,175.0,1.0,999.0,0.0,1.4,,-42.7,,5228.1,telephone,thu,no,basic.4y,unknown,blue-collar,unknown,married,jul,nonexistent,no
33.0,131.0,11.0,999.0,0.0,1.4,93444.0,-36.1,4962.0,5228.1,cellular,thu,no,university.degree,yes,technician,no,single,aug,nonexistent,no
32.0,,2.0,999.0,,1.1,93994.0,-36.4,4857.0,5191.0,,tue,no,university.degree,no,management,no,single,may,nonexistent,no
38.0,63.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4864.0,5191.0,telephone,fri,no,,yes,blue-collar,no,,may,nonexistent,no
37.0,7.0,5.0,999.0,0.0,-1.8,92893.0,,1291.0,5099.1,cellular,tue,no,high.school,yes,admin.,no,married,,nonexistent,no
35.0,301.0,2.0,999.0,0.0,-1.8,92893.0,-46.2,1313.0,5099.1,cellular,fri,no,high.school,no,services,no,,may,nonexistent,no
32.0,125.0,1.0,999.0,0.0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,wed,no,basic.6y,,blue-collar,no,married,jun,nonexistent,no
43.0,1193.0,1.0,999.0,,-1.7,94215.0,-40.3,0.884,4991.6,,thu,no,professional.course,yes,technician,no,married,,nonexistent,yes
48.0,157.0,3.0,999.0,0.0,1.4,93444.0,-36.1,,5228.1,cellular,thu,no,high.school,no,technician,,married,aug,nonexistent,no
56.0,59.0,1.0,999.0,0.0,,92893.0,-46.2,1291.0,5099.1,cellular,tue,unknown,basic.4y,yes,blue-collar,no,divorced,may,nonexistent,no
36.0,,1.0,999.0,0.0,1.4,93918.0,-42.7,4957.0,5228.1,cellular,fri,no,high.school,unknown,admin.,unknown,married,jul,,no
56.0,170.0,2.0,999.0,0.0,1.4,,-36.1,4965.0,5228.1,cellular,tue,no,high.school,yes,services,no,,aug,nonexistent,no
34.0,120.0,1.0,6.0,3.0,-1.1,94199.0,-37.5,0.883,4963.6,cellular,fri,,professional.course,yes,technician,yes,married,sep,success,no
,483.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4191.0,5195.8,cellular,mon,no,professional.course,yes,unemployed,no,married,,failure,no
62.0,141.0,2.0,999.0,0.0,-3.0,92713.0,-33.0,0.714,5023.5,cellular,fri,no,professional.course,yes,housemaid,no,married,dec,nonexistent,yes
42.0,153.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4864.0,5191.0,telephone,fri,unknown,basic.9y,no,admin.,,single,may,nonexistent,no
32.0,54.0,4.0,999.0,0.0,1.1,,-36.4,4857.0,5191.0,telephone,tue,no,high.school,yes,admin.,,single,may,nonexistent,no
41.0,595.0,1.0,,0.0,-3.0,92713.0,-33.0,0.715,5023.5,telephone,wed,,university.degree,unknown,self-employed,unknown,,,nonexistent,yes
43.0,255.0,1.0,3.0,1.0,,94199.0,-37.5,0.882,,cellular,mon,no,university.degree,no,entrepreneur,,,sep,success,yes
41.0,92.0,1.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,,cellular,wed,unknown,,no,,no,single,,nonexistent,no
36.0,,1.0,999.0,0.0,-1.8,93075.0,-47.1,1405.0,5099.1,cellular,fri,unknown,basic.6y,yes,blue-collar,,divorced,apr,nonexistent,no
55.0,122.0,5.0,999.0,,1.4,93444.0,-36.1,4963.0,5228.1,cellular,thu,no,,no,management,no,married,aug,nonexistent,no
42.0,53.0,10.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,wed,no,basic.4y,no,blue-collar,,married,jul,nonexistent,no
37.0,214.0,1.0,999.0,0.0,,93749.0,-34.6,0.644,5008.7,cellular,thu,no,university.degree,,admin.,yes,married,apr,nonexistent,yes
59.0,443.0,3.0,,,-1.7,94027.0,-38.3,0.903,4991.6,cellular,wed,no,university.degree,yes,admin.,no,married,aug,nonexistent,no
34.0,97.0,1.0,999.0,1.0,-1.8,92893.0,-46.2,1266.0,5099.1,,thu,no,,yes,entrepreneur,,married,may,failure,no
45.0,1063.0,1.0,999.0,0.0,-1.8,93075.0,,1453.0,5099.1,cellular,tue,no,high.school,,services,no,married,apr,,no
43.0,747.0,4.0,999.0,,1.4,93918.0,-42.7,4968.0,5228.1,cellular,thu,unknown,professional.course,yes,admin.,no,married,,nonexistent,no
36.0,142.0,1.0,999.0,0.0,1.4,93444.0,-36.1,4965.0,5228.1,,wed,,university.degree,no,admin.,no,single,aug,,no
32.0,82.0,3.0,999.0,0.0,1.1,93994.0,,4857.0,,telephone,fri,no,university.degree,yes,admin.,no,married,may,nonexistent,no
34.0,,5.0,999.0,0.0,1.4,93444.0,-36.1,4964.0,,cellular,fri,no,university.degree,yes,technician,yes,married,aug,,no
18.0,256.0,2.0,7.0,,-3.4,92649.0,,0.714,5017.5,cellular,fri,no,high.school,no,student,,single,nov,failure,yes
43.0,91.0,,,0.0,1.1,93994.0,-36.4,4856.0,,telephone,tue,no,high.school,yes,admin.,no,married,may,nonexistent,no
54.0,204.0,2.0,999.0,0.0,,94465.0,-41.8,4959.0,5228.1,telephone,fri,no,high.school,no,technician,no,married,jun,nonexistent,no
33.0,15.0,1.0,999.0,0.0,-1.7,94055.0,-39.8,0.742,4991.6,telephone,thu,no,high.school,no,management,no,single,jun,nonexistent,no
40.0,110.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4855.0,5191.0,telephone,thu,no,high.school,no,admin.,yes,single,may,nonexistent,no
,178.0,4.0,999.0,0.0,1.4,94465.0,-41.8,4865.0,5228.1,telephone,mon,unknown,university.degree,yes,technician,no,single,jun,nonexistent,no
25.0,103.0,4.0,999.0,0.0,1.4,93918.0,-42.7,4962.0,5228.1,cellular,mon,no,university.degree,,admin.,no,,jul,nonexistent,no
31.0,90.0,1.0,,0.0,-1.8,92893.0,-46.2,1334.0,,cellular,wed,no,high.school,no,,no,single,may,,no
45.0,,2.0,999.0,1.0,-1.8,92893.0,-46.2,1313.0,5099.1,,fri,,university.degree,no,technician,no,single,may,,no
21.0,136.0,2.0,999.0,1.0,-1.8,93369.0,-34.8,0.655,5008.7,cellular,wed,,basic.9y,yes,student,no,single,mar,failure,yes
33.0,137.0,3.0,999.0,0.0,-2.9,,-40.8,1268.0,5076.2,telephone,,no,unknown,no,student,,single,jun,nonexistent,no
51.0,,2.0,999.0,0.0,1.4,,-42.7,4962.0,,cellular,fri,unknown,,no,entrepreneur,no,married,jul,nonexistent,no
26.0,509.0,1.0,999.0,0.0,1.4,,-42.7,4.96,5228.1,cellular,mon,no,high.school,yes,services,no,single,jul,nonexistent,no
,90.0,4.0,999.0,0.0,-1.7,94027.0,-38.3,0.898,4991.6,cellular,mon,no,basic.4y,yes,,no,married,aug,nonexistent,no
48.0,,6.0,999.0,0.0,1.4,93918.0,-42.7,4968.0,5228.1,telephone,thu,no,university.degree,yes,,yes,single,jul,,no
29.0,262.0,2.0,999.0,0.0,1.1,,-36.4,4856.0,5191.0,telephone,tue,no,high.school,no,services,yes,single,may,nonexistent,no
36.0,483.0,1.0,0.0,1.0,-1.8,93075.0,-47.1,1365.0,5099.1,cellular,thu,no,university.degree,yes,admin.,no,married,apr,success,yes
32.0,588.0,3.0,999.0,0.0,1.1,93994.0,-36.4,4857.0,5191.0,telephone,fri,no,university.degree,no,admin.,no,single,may,nonexistent,yes
34.0,190.0,3.0,999.0,0.0,-1.8,92893.0,-46.2,1354.0,5099.1,,mon,no,professional.course,no,services,no,married,may,nonexistent,no
32.0,299.0,3.0,999.0,0.0,-1.8,92893.0,-46.2,1299.0,5099.1,cellular,mon,,basic.4y,,blue-collar,no,married,,nonexistent,no
48.0,425.0,,999.0,0.0,1.4,94465.0,-41.8,,5228.1,telephone,mon,unknown,basic.6y,yes,housemaid,no,,jun,nonexistent,no
47.0,305.0,2.0,,0.0,1.4,94465.0,-41.8,4959.0,5228.1,telephone,wed,unknown,basic.9y,no,blue-collar,,,jun,nonexistent,no
44.0,292.0,3.0,999.0,0.0,-1.8,92893.0,-46.2,1266.0,5099.1,cellular,,no,professional.course,yes,,yes,married,may,nonexistent,no
39.0,173.0,2.0,999.0,0.0,,93075.0,-47.1,1483.0,5099.1,cellular,thu,no,basic.9y,yes,blue-collar,no,single,apr,nonexistent,no
33.0,,1.0,999.0,1.0,-1.8,92893.0,-46.2,1299.0,,telephone,mon,no,,yes,blue-collar,no,married,may,failure,no
56.0,626.0,5.0,999.0,,1.4,93918.0,-42.7,4962.0,5228.1,telephone,thu,no,unknown,no,unemployed,no,,jul,nonexistent,no
41.0,148.0,2.0,999.0,,1.4,94465.0,-41.8,4864.0,5228.1,,tue,no,,no,blue-collar,no,,jun,nonexistent,no
31.0,235.0,1.0,999.0,0.0,1.4,93444.0,-36.1,4968.0,5228.1,,thu,no,basic.4y,no,housemaid,no,married,aug,nonexistent,no
47.0,16.0,8.0,6.0,2.0,-1.8,,-46.2,1266.0,5099.1,cellular,thu,no,,no,blue-collar,no,divorced,may,failure,no
40.0,46.0,1.0,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,telephone,mon,unknown,basic.9y,no,,no,married,may,nonexistent,no
34.0,62.0,2.0,999.0,0.0,-2.9,92201.0,-31.4,0.843,,cellular,mon,no,university.degree,no,admin.,no,married,aug,nonexistent,no
62.0,435.0,3.0,6.0,1.0,-1.8,93369.0,,0.646,5008.7,cellular,mon,no,unknown,no,technician,no,married,mar,success,no
39.0,452.0,1.0,999.0,0.0,1.4,94465.0,-41.8,4961.0,5228.1,telephone,mon,no,professional.course,yes,technician,,married,jun,nonexistent,no
45.0,239.0,2.0,999.0,1.0,-0.1,93.2,-42.0,4021.0,5195.8,cellular,fri,no,professional.course,yes,admin.,no,divorced,nov,failure,no
46.0,164.0,1.0,999.0,0.0,-2.9,92201.0,-31.4,,5076.2,cellular,thu,no,university.degree,yes,admin.,no,married,aug,nonexistent,no
36.0,,2.0,999.0,0.0,1.4,94465.0,-41.8,4866.0,5228.1,telephone,thu,no,high.school,yes,admin.,no,,jun,,no
35.0,240.0,3.0,999.0,,1.1,93994.0,-36.4,4855.0,,telephone,thu,no,basic.4y,no,services,yes,single,may,nonexistent,no
44.0,408.0,11.0,999.0,0.0,1.4,93918.0,-42.7,,5228.1,cellular,thu,no,professional.course,yes,technician,no,single,jul,nonexistent,no
37.0,94.0,,999.0,0.0,1.4,93444.0,-36.1,4964.0,,cellular,,no,professional.course,,blue-collar,no,single,aug,nonexistent,no
27.0,239.0,8.0,999.0,0.0,1.4,93918.0,-42.7,4963.0,5228.1,cellular,fri,no,high.school,no,services,no,single,jul,nonexistent,no
39.0,59.0,1.0,999.0,0.0,1.1,93994.0,-36.4,4855.0,,,fri,no,high.school,yes,admin.,no,single,may,nonexistent,no
38.0,293.0,6.0,999.0,0.0,,93994.0,-36.4,,5191.0,telephone,fri,,high.school,no,services,,married,may,nonexistent,no
60.0,33.0,4.0,999.0,0.0,1.1,,-36.4,4864.0,5191.0,telephone,fri,,unknown,no,unknown,no,,may,nonexistent,no
41.0,181.0,1.0,999.0,,-2.9,92469.0,-33.6,1029.0,5076.2,cellular,wed,no,university.degree,yes,admin.,no,married,jul,failure,no
37.0,570.0,2.0,999.0,,1.1,93994.0,-36.4,4864.0,5191.0,telephone,,no,university.degree,no,admin.,yes,single,may,nonexistent,no
56.0,161.0,,999.0,0.0,1.4,93918.0,-42.7,,5228.1,cellular,fri,unknown,professional.course,yes,retired,no,single,jul,nonexistent,no
26.0,241.0,,999.0,0.0,1.4,93918.0,,4963.0,5228.1,cellular,thu,no,high.school,no,admin.,no,single,jul,,no
,1224.0,2.0,999.0,0.0,1.1,93994.0,-36.4,4.86,5191.0,telephone,thu,unknown,unknown,no,technician,no,married,may,nonexistent,yes
50.0,225.0,,999.0,0.0,1.1,93994.0,-36.4,,5191.0,telephone,wed,unknown,high.school,no,admin.,no,married,may,nonexistent,no
