age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
,admin.,,high.school,no,no,,,jun,wed,,8.0,,0.0,nonexistent,,,,4962.0,5228.1,no
,technician,single,professional.course,no,yes,,cellular,aug,thu,493.0,1.0,999.0,0.0,nonexistent,,93444.0,,,,no
,,married,professional.course,no,,,telephone,,thu,626.0,,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,no
,services,married,high.school,no,no,,cellular,jul,wed,,2.0,999.0,0.0,,,,-42.7,,5228.1,no
26.0,,single,high.school,no,,no,cellular,may,thu,177.0,,999.0,0.0,nonexistent,,,-46.2,1327.0,,no
34.0,services,married,,no,yes,,,nov,thu,,1.0,,,nonexistent,-0.1,,-42.0,,,no
38.0,housemaid,married,,no,no,no,cellular,,thu,231.0,1.0,,,nonexistent,,,-36.1,,5228.1,no
33.0,admin.,single,high.school,no,yes,no,cellular,aug,,167.0,,999.0,0.0,,1.4,93444.0,-36.1,4963.0,5228.1,no
,services,divorced,high.school,,yes,no,telephone,may,mon,,,999.0,0.0,nonexistent,1.1,,,4857.0,5191.0,no
37.0,blue-collar,single,,unknown,,no,telephone,,thu,96.0,5.0,999.0,,nonexistent,1.1,93994.0,-36.4,,,no
48.0,blue-collar,married,basic.4y,no,,no,,jul,tue,,1.0,999.0,,,1.4,93918.0,,4961.0,5228.1,no
,,,,no,no,no,cellular,aug,tue,156.0,1.0,999.0,,,-2.9,92201.0,-31.4,0.883,5076.2,no
31.0,admin.,single,university.degree,no,yes,yes,telephone,jun,,282.0,1.0,999.0,0.0,nonexistent,1.4,94465.0,-41.8,,5228.1,no
54.0,self-employed,,high.school,,,no,cellular,aug,thu,,,999.0,,nonexistent,,93444.0,-36.1,4964.0,,no
,unemployed,,,unknown,no,,telephone,jun,thu,55.0,,999.0,0.0,,1.4,94465.0,-41.8,4961.0,5228.1,no
,,married,high.school,,,no,telephone,,mon,104.0,1.0,,0.0,nonexistent,,93.2,-42.0,4191.0,5195.8,no
,,,university.degree,no,yes,yes,cellular,nov,fri,92.0,2.0,999.0,1.0,failure,-3.4,92649.0,-30.1,,5017.5,no
36.0,,single,,no,unknown,unknown,,,,,3.0,,0.0,,,93444.0,,4966.0,,no
29.0,technician,,high.school,no,yes,no,,aug,wed,212.0,,999.0,0.0,nonexistent,1.4,93444.0,-36.1,,,no
46.0,student,single,,no,yes,,,jul,,,5.0,999.0,0.0,nonexistent,1.4,93918.0,,,5228.1,no
34.0,student,single,university.degree,no,no,no,cellular,,thu,387.0,1.0,999.0,0.0,nonexistent,,93444.0,-36.1,4968.0,5228.1,no
,,single,basic.9y,no,no,yes,telephone,nov,,590.0,2.0,,0.0,,-0.1,93.2,-42.0,4.12,5195.8,no
32.0,management,single,,,,no,telephone,mar,tue,,,,0.0,nonexistent,-1.8,,-50.0,1687.0,5099.1,no
57.0,self-employed,married,,no,,yes,,jul,thu,1441.0,2.0,999.0,0.0,nonexistent,1.4,93918.0,,,5228.1,yes
,admin.,,university.degree,unknown,no,no,,may,fri,329.0,,999.0,0.0,nonexistent,1.1,,-36.4,4859.0,5191.0,no
45.0,,married,university.degree,no,yes,no,telephone,may,,,,,0.0,nonexistent,1.1,,,,5191.0,no
27.0,admin.,,high.school,no,yes,no,cellular,may,fri,340.0,1.0,,1.0,failure,-1.8,,-46.2,,,no
37.0,management,,,,yes,,telephone,may,,,2.0,,0.0,nonexistent,1.1,93994.0,,4858.0,,no
37.0,,married,professional.course,,,no,,may,mon,114.0,,999.0,0.0,,,92893.0,-46.2,1244.0,,no
26.0,technician,,university.degree,no,no,no,telephone,jul,,270.0,7.0,999.0,0.0,,1.4,93918.0,-42.7,4963.0,5228.1,no
37.0,entrepreneur,single,,no,,no,,may,fri,129.0,2.0,,0.0,nonexistent,1.1,,-36.4,,5191.0,no
42.0,admin.,divorced,,,yes,no,telephone,may,wed,15.0,5.0,999.0,,failure,-1.8,92893.0,-46.2,1281.0,5099.1,no
44.0,services,married,high.school,no,,no,,may,,1030.0,1.0,999.0,0.0,,1.1,93994.0,,4857.0,5191.0,yes
53.0,,,high.school,unknown,,no,cellular,jul,thu,61.0,1.0,,0.0,nonexistent,1.4,,-42.7,4968.0,5228.1,no
47.0,blue-collar,,,,yes,no,telephone,jun,tue,,9.0,999.0,,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,no
46.0,,married,university.degree,no,no,no,cellular,jul,,89.0,2.0,999.0,,nonexistent,,93918.0,-42.7,4962.0,,no
38.0,services,,basic.9y,unknown,,,telephone,may,wed,203.0,2.0,999.0,,nonexistent,1.1,,-36.4,4858.0,5191.0,no
36.0,technician,,professional.course,no,no,no,,aug,mon,444.0,,,0.0,nonexistent,1.4,93444.0,-36.1,4965.0,5228.1,yes
,blue-collar,married,,unknown,no,no,cellular,aug,wed,,1.0,,,,1.4,,,4967.0,5228.1,no
,blue-collar,,,,,no,cellular,mar,,237.0,,999.0,,nonexistent,,,,1.51,5099.1,yes
48.0,admin.,,,,,yes,cellular,aug,wed,87.0,4.0,999.0,0.0,nonexistent,1.4,93444.0,,,,no
29.0,admin.,,university.degree,no,yes,,telephone,jul,mon,310.0,3.0,,0.0,nonexistent,1.4,,-42.7,4962.0,,no
31.0,,,basic.6y,no,no,,telephone,,wed,795.0,1.0,,,nonexistent,1.1,93994.0,,4858.0,5191.0,yes
,,single,university.degree,no,,no,,,thu,,1.0,999.0,0.0,nonexistent,-0.1,93.2,,4076.0,5195.8,no
32.0,,single,,no,no,,,may,mon,73.0,7.0,999.0,0.0,nonexistent,,93994.0,-36.4,4858.0,5191.0,no
48.0,,married,,unknown,yes,no,cellular,aug,mon,69.0,2.0,,,nonexistent,1.4,93444.0,-36.1,4.97,5228.1,no
51.0,admin.,married,university.degree,no,no,no,cellular,jul,,396.0,4.0,999.0,,failure,,94215.0,,,4991.6,yes
40.0,admin.,divorced,,no,,no,cellular,may,thu,688.0,2.0,,,nonexistent,-1.8,92893.0,-46.2,1266.0,5099.1,yes
38.0,,,basic.6y,no,no,,telephone,nov,,204.0,,999.0,0.0,nonexistent,,93.2,,4191.0,5195.8,no
34.0,admin.,single,high.school,,,no,,,wed,49.0,1.0,999.0,0.0,nonexistent,1.1,,-36.4,,5191.0,no
,unemployed,married,professional.course,,,no,telephone,may,tue,118.0,,999.0,0.0,,1.1,93994.0,-36.4,4857.0,,no
31.0,,,,no,yes,no,telephone,may,,256.0,,999.0,0.0,,1.1,93994.0,-36.4,4864.0,5191.0,no
33.0,,married,high.school,no,no,no,cellular,may,wed,,,,0.0,,-1.8,92893.0,,1281.0,,no
44.0,admin.,divorced,university.degree,no,yes,,cellular,aug,thu,169.0,1.0,999.0,0.0,nonexistent,1.4,93444.0,-36.1,4968.0,5228.1,no
49.0,,married,,no,no,,telephone,jun,,,2.0,,,,1.4,94465.0,,4961.0,5228.1,no
64.0,,married,,no,,no,cellular,jun,,222.0,1.0,999.0,,failure,,94055.0,,,,yes
,,single,,no,no,no,cellular,jul,wed,,1.0,,0.0,,-2.9,,-33.6,1029.0,,no
30.0,,single,high.school,,yes,no,cellular,may,fri,159.0,1.0,,0.0,nonexistent,,,,,,no
31.0,services,single,high.school,,yes,no,cellular,nov,,67.0,,999.0,0.0,nonexistent,-0.1,93.2,,,5195.8,no
,services,,high.school,,no,no,,may,mon,93.0,3.0,999.0,0.0,nonexistent,,93994.0,,4857.0,,no
,,,university.degree,no,yes,,cellular,jul,wed,,3.0,999.0,0.0,,1.4,,,4963.0,,no
,,,university.degree,no,yes,no,,nov,wed,145.0,2.0,999.0,0.0,nonexistent,,,-42.0,,5195.8,no
,admin.,single,university.degree,no,no,no,cellular,may,wed,183.0,2.0,999.0,0.0,,-1.8,92893.0,-46.2,1.27,,no
37.0,services,,,,,no,telephone,may,thu,1187.0,2.0,999.0,0.0,nonexistent,,93994.0,-36.4,4855.0,5191.0,no
59.0,retired,,basic.4y,no,,no,cellular,may,,27.0,5.0,999.0,0.0,nonexistent,-1.8,92893.0,-46.2,1.25,5099.1,no
25.0,,,,no,no,,,may,,22.0,1.0,,0.0,nonexistent,1.1,93994.0,-36.4,4855.0,5191.0,no
,student,single,basic.9y,no,yes,,,,tue,642.0,1.0,999.0,0.0,nonexistent,-2.9,92201.0,-31.4,,5076.2,yes
54.0,blue-collar,married,basic.4y,no,,,,aug,tue,53.0,2.0,,0.0,nonexistent,1.4,,-36.1,,5228.1,no
36.0,,,basic.9y,,,no,telephone,,thu,77.0,2.0,999.0,0.0,nonexistent,1.4,93918.0,,4968.0,5228.1,no
57.0,,,high.school,unknown,yes,no,,,mon,166.0,2.0,999.0,0.0,,,93444.0,-36.1,,5228.1,no
,technician,married,basic.4y,unknown,no,no,telephone,may,,,,,0.0,,1.1,,-36.4,4857.0,5191.0,no
,retired,,basic.6y,unknown,yes,no,telephone,jul,,,,999.0,0.0,,1.4,93918.0,-42.7,4962.0,5228.1,no
,,single,high.school,no,no,,cellular,nov,mon,,1.0,999.0,2.0,failure,-3.4,92649.0,,,5017.5,no
,technician,single,,no,yes,no,,jun,tue,318.0,1.0,999.0,0.0,,-2.9,92963.0,-40.8,,,yes
,self-employed,single,high.school,,yes,yes,cellular,may,tue,113.0,,999.0,,nonexistent,-1.8,92893.0,,1291.0,5099.1,no
31.0,admin.,divorced,high.school,no,,no,,,,,2.0,999.0,,nonexistent,-1.8,,,1299.0,5099.1,no
32.0,admin.,single,high.school,no,no,,,jul,thu,85.0,1.0,999.0,0.0,nonexistent,1.4,93918.0,,4963.0,,no
,services,divorced,,,no,no,telephone,,tue,393.0,1.0,999.0,0.0,,,93994.0,-36.4,4857.0,5191.0,no
54.0,,,basic.9y,,yes,yes,,nov,wed,133.0,2.0,999.0,0.0,,-0.1,,,4.12,,no
39.0,technician,single,professional.course,,yes,no,cellular,aug,thu,91.0,,999.0,0.0,nonexistent,1.4,93444.0,-36.1,4968.0,5228.1,no
,admin.,married,university.degree,no,no,,,aug,thu,36.0,5.0,999.0,0.0,nonexistent,1.4,93444.0,-36.1,,5228.1,no
,services,married,professional.course,unknown,yes,no,telephone,may,fri,211.0,2.0,999.0,0.0,nonexistent,1.1,,-36.4,,5191.0,no
46.0,blue-collar,married,basic.4y,,,no,telephone,,thu,431.0,2.0,999.0,,,1.1,93994.0,-36.4,,5191.0,no
34.0,,married,university.degree,no,no,no,,aug,,1238.0,,,0.0,,1.4,93444.0,-36.1,,5228.1,yes
46.0,,married,,unknown,,no,,aug,tue,58.0,3.0,999.0,,nonexistent,1.4,,-36.1,,5228.1,no
,blue-collar,,basic.4y,unknown,,yes,cellular,apr,mon,542.0,3.0,,,,-1.8,93075.0,,,5099.1,no
,retired,married,high.school,no,yes,no,,,mon,194.0,,,0.0,nonexistent,-1.8,93075.0,-47.1,,,yes
26.0,blue-collar,,basic.9y,no,,no,telephone,jun,,,3.0,999.0,0.0,nonexistent,1.4,94465.0,,,5228.1,no
,,single,unknown,no,,yes,cellular,may,wed,324.0,2.0,999.0,0.0,,,92893.0,-46.2,,,no
,,single,professional.course,no,yes,,telephone,,fri,103.0,,999.0,0.0,nonexistent,,94465.0,-41.8,,5228.1,no
57.0,blue-collar,married,basic.4y,,yes,yes,telephone,may,,,7.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,no
,housemaid,married,basic.4y,no,no,,telephone,oct,,2187.0,1.0,999.0,,nonexistent,-3.4,92431.0,-26.9,0.737,5017.5,no
,admin.,,university.degree,no,,no,cellular,may,thu,590.0,1.0,999.0,0.0,nonexistent,-1.8,92893.0,-46.2,,,no
,admin.,married,,no,unknown,,,jun,,240.0,6.0,999.0,0.0,nonexistent,1.4,94465.0,-41.8,4961.0,5228.1,no
42.0,admin.,married,basic.4y,,no,no,,jun,thu,477.0,7.0,999.0,0.0,,,94465.0,-41.8,4961.0,,no
57.0,technician,married,professional.course,no,,no,cellular,,,190.0,,,,,-1.8,,-46.2,1299.0,5099.1,no
,technician,married,university.degree,,,,,jul,wed,60.0,1.0,999.0,0.0,,,93918.0,-42.7,4962.0,5228.1,no
60.0,retired,,basic.4y,unknown,,yes,cellular,aug,mon,115.0,3.0,,0.0,nonexistent,,93444.0,-36.1,4965.0,5228.1,no
55.0,,married,unknown,unknown,,,cellular,aug,wed,341.0,3.0,999.0,,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,no
55.0,admin.,,,no,,no,cellular,,,461.0,2.0,999.0,1.0,failure,-1.8,,-47.1,,5099.1,no
36.0,blue-collar,,basic.6y,,yes,no,,may,wed,,1.0,999.0,,nonexistent,1.1,93994.0,,4859.0,5191.0,no
40.0,management,married,,,yes,no,cellular,nov,fri,175.0,1.0,,0.0,nonexistent,-0.1,93.2,,4021.0,5195.8,no
61.0,retired,married,basic.4y,no,yes,,cellular,,fri,,1.0,999.0,0.0,nonexistent,-2.9,92201.0,-31.4,0.849,,yes
40.0,services,divorced,high.school,no,no,no,,may,,456.0,1.0,999.0,,nonexistent,1.1,93994.0,,4859.0,5191.0,no
56.0,,married,professional.course,no,,unknown,cellular,oct,thu,181.0,,6.0,,success,-3.4,92431.0,,,5017.5,yes
24.0,,,high.school,no,yes,no,cellular,may,tue,113.0,2.0,999.0,,,-1.8,93876.0,-40.0,,5008.7,no
,services,,basic.6y,unknown,no,,,jul,mon,,1.0,999.0,0.0,nonexistent,,93918.0,-42.7,,5228.1,no
29.0,,single,university.degree,,no,no,cellular,,wed,142.0,,,0.0,nonexistent,-1.8,92893.0,-46.2,1334.0,,no
,,single,basic.9y,no,no,no,cellular,may,tue,247.0,,999.0,,nonexistent,,92893.0,-46.2,1344.0,5099.1,no
40.0,management,,university.degree,,no,yes,,,mon,121.0,,,,failure,-2.9,92201.0,-31.4,0.884,5076.2,no
40.0,admin.,married,high.school,unknown,yes,no,,may,,299.0,1.0,999.0,,nonexistent,,93994.0,-36.4,4.86,,no
53.0,,married,high.school,,no,,telephone,jun,wed,,,999.0,0.0,,1.4,94465.0,,4959.0,5228.1,no
,admin.,,high.school,no,yes,,cellular,jul,,354.0,1.0,999.0,0.0,,1.4,93918.0,-42.7,,5228.1,no
36.0,blue-collar,,,,yes,,,jul,,8.0,24.0,999.0,0.0,nonexistent,1.4,93918.0,-42.7,,5228.1,no
35.0,,married,university.degree,no,no,no,,jul,,951.0,2.0,6.0,1.0,success,-1.7,,,0.846,4991.6,yes
,,,high.school,,yes,,cellular,nov,,,1.0,999.0,0.0,,-0.1,93.2,-42.0,4153.0,5195.8,no
51.0,,married,basic.9y,,,no,cellular,,fri,35.0,1.0,999.0,,,,93075.0,-47.1,,,no
24.0,services,single,basic.9y,no,,yes,telephone,may,fri,816.0,2.0,999.0,0.0,,,93994.0,,,5191.0,no
,management,,,no,no,,cellular,nov,fri,,1.0,999.0,0.0,nonexistent,-0.1,,-42.0,4021.0,5195.8,no
,management,single,university.degree,no,no,no,cellular,aug,mon,,2.0,,0.0,nonexistent,1.4,93444.0,-36.1,4965.0,,no
61.0,technician,divorced,professional.course,no,yes,no,cellular,may,mon,,3.0,999.0,0.0,,-1.8,92893.0,,1354.0,,yes
26.0,entrepreneur,single,,no,no,,telephone,jun,tue,49.0,1.0,999.0,0.0,nonexistent,-1.7,94055.0,,0.713,,no
,,married,,no,,,cellular,may,,61.0,2.0,,,nonexistent,-1.8,,,1.27,5099.1,no
,admin.,,university.degree,no,no,,,aug,thu,,1.0,,0.0,,1.4,93444.0,,,5228.1,yes
53.0,,,,no,yes,yes,telephone,aug,thu,48.0,2.0,999.0,0.0,,,93444.0,,4962.0,,no
28.0,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,,,1.0,,0.0,,1.4,93918.0,-42.7,4963.0,,no
38.0,technician,married,,,,no,cellular,apr,,90.0,2.0,999.0,0.0,,-1.8,93075.0,-47.1,1392.0,5099.1,no
31.0,technician,,university.degree,no,yes,no,cellular,nov,,,1.0,999.0,0.0,,-0.1,93.2,-42.0,4.12,5195.8,no
,,,,unknown,no,no,cellular,aug,tue,,1.0,999.0,,,1.4,,-36.1,4965.0,5228.1,no
36.0,admin.,married,university.degree,no,yes,no,cellular,jul,wed,99.0,,,0.0,,,93918.0,-42.7,4962.0,5228.1,no
,admin.,,high.school,no,,no,cellular,may,mon,17.0,1.0,999.0,0.0,nonexistent,,92893.0,,,5099.1,no
,,married,university.degree,no,no,no,cellular,,,,2.0,,,,-3.4,92379.0,-29.8,0.797,5017.5,yes
44.0,services,,basic.9y,,yes,yes,cellular,aug,,,,999.0,,nonexistent,1.4,93444.0,-36.1,4964.0,5228.1,no
33.0,services,married,high.school,unknown,yes,no,cellular,,thu,83.0,3.0,999.0,1.0,failure,-0.1,,,4076.0,5195.8,no
46.0,blue-collar,married,basic.9y,no,,,cellular,aug,thu,67.0,1.0,,0.0,,,,-36.1,4968.0,5228.1,no
,,divorced,,no,yes,no,,oct,mon,,3.0,3.0,2.0,success,,94601.0,-49.5,1.0,4963.6,no
,admin.,married,high.school,no,,yes,cellular,aug,,150.0,2.0,999.0,,nonexistent,1.4,,,,5228.1,no
48.0,,married,,unknown,,yes,cellular,,thu,274.0,1.0,999.0,,nonexistent,,93444.0,,4968.0,,no
55.0,,married,basic.9y,unknown,yes,no,,,,,,999.0,,nonexistent,1.4,93918.0,-42.7,4966.0,5228.1,no
38.0,,single,university.degree,no,yes,,telephone,jun,thu,,3.0,999.0,0.0,nonexistent,1.4,94465.0,,4958.0,5228.1,no
32.0,housemaid,married,,,no,no,cellular,aug,thu,200.0,9.0,,0.0,nonexistent,,,,4963.0,,no
35.0,technician,single,professional.course,no,yes,no,cellular,jul,tue,,,6.0,,,,94215.0,-40.3,0.835,4991.6,yes
48.0,,married,basic.9y,,no,no,,jun,fri,,10.0,999.0,0.0,nonexistent,1.4,,-41.8,,5228.1,no
,technician,married,,,no,,cellular,,,,1.0,999.0,0.0,,1.4,,-36.1,4968.0,,no
52.0,services,,high.school,,yes,,,aug,mon,454.0,3.0,999.0,,,1.4,,,4965.0,5228.1,no
27.0,technician,single,,no,yes,no,cellular,may,,,2.0,999.0,0.0,nonexistent,-1.8,,-46.2,1281.0,5099.1,no
59.0,retired,married,,unknown,yes,,,jul,,87.0,16.0,,0.0,nonexistent,1.4,93918.0,-42.7,4957.0,5228.1,no
,services,married,,unknown,,,,nov,tue,43.0,2.0,999.0,0.0,,,93.2,,,5195.8,no
42.0,,married,,unknown,yes,yes,telephone,,fri,,,999.0,,nonexistent,1.1,93994.0,,,5191.0,no
25.0,admin.,single,university.degree,,yes,,cellular,may,,80.0,2.0,,,,-1.8,92893.0,-46.2,1313.0,,no
62.0,retired,married,unknown,,no,no,cellular,,fri,,4.0,,0.0,nonexistent,-2.9,92201.0,-31.4,0.869,5076.2,yes
47.0,management,married,university.degree,no,yes,no,,jul,wed,123.0,1.0,999.0,0.0,nonexistent,-2.9,,-33.6,,5076.2,no
28.0,blue-collar,single,,no,,no,cellular,sep,thu,62.0,2.0,999.0,1.0,failure,-1.1,,-37.5,0.878,4963.6,no
52.0,,married,basic.4y,no,no,no,cellular,,,,6.0,999.0,0.0,nonexistent,1.4,93444.0,-36.1,4965.0,,no
,,married,high.school,no,,,telephone,may,,,5.0,999.0,0.0,nonexistent,1.1,93994.0,,,5191.0,no
61.0,unknown,single,basic.4y,no,yes,no,cellular,,tue,,1.0,999.0,0.0,nonexistent,-1.8,92893.0,,,,no
48.0,entrepreneur,married,university.degree,no,no,no,telephone,may,wed,,,999.0,,nonexistent,1.1,93994.0,-36.4,4857.0,5191.0,no
30.0,,single,high.school,no,yes,no,,nov,fri,337.0,1.0,,0.0,nonexistent,-0.1,,,4021.0,5195.8,no
50.0,management,married,,no,yes,no,cellular,jul,,110.0,2.0,,0.0,,1.4,93918.0,-42.7,,5228.1,no
47.0,blue-collar,married,basic.4y,no,yes,no,cellular,aug,,267.0,1.0,999.0,,nonexistent,,,,,5228.1,no
34.0,management,,,no,yes,no,,,thu,652.0,1.0,,0.0,,1.4,93918.0,,,5228.1,no
30.0,,,basic.9y,no,yes,no,telephone,,tue,,3.0,999.0,0.0,nonexistent,1.4,94465.0,-41.8,,,no
44.0,self-employed,married,professional.course,no,unknown,unknown,cellular,,fri,179.0,,999.0,,nonexistent,1.4,93444.0,,4966.0,5228.1,no
35.0,technician,,university.degree,no,yes,,cellular,jul,fri,,10.0,999.0,0.0,nonexistent,1.4,,-42.7,,,no
40.0,admin.,single,professional.course,no,yes,no,cellular,may,,43.0,,,1.0,failure,-1.8,92893.0,-46.2,1344.0,,no
31.0,blue-collar,,basic.6y,no,,no,,jul,,85.0,3.0,999.0,,nonexistent,1.4,,-42.7,4962.0,5228.1,no
,blue-collar,married,basic.9y,,yes,,,nov,wed,,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,,5195.8,no
32.0,,married,,no,no,,cellular,jul,thu,,2.0,999.0,0.0,nonexistent,1.4,,-42.7,4958.0,5228.1,no
58.0,services,married,basic.6y,no,,no,cellular,,,44.0,2.0,999.0,0.0,nonexistent,-1.8,,-46.2,1.25,5099.1,no
,self-employed,,university.degree,no,no,no,cellular,,wed,673.0,,999.0,0.0,,1.4,,-42.7,4963.0,,no
,blue-collar,married,,no,yes,no,cellular,may,,98.0,1.0,,2.0,failure,-1.8,92893.0,,1327.0,5099.1,no
49.0,admin.,single,high.school,no,no,no,cellular,aug,thu,103.0,,,0.0,,,93444.0,-36.1,4964.0,5228.1,no
24.0,student,,university.degree,no,no,no,,apr,mon,139.0,2.0,999.0,0.0,,-1.8,93075.0,-47.1,1466.0,5099.1,no
,blue-collar,,,,no,,cellular,jul,fri,117.0,3.0,999.0,0.0,nonexistent,1.4,93918.0,-42.7,,,no
28.0,blue-collar,married,basic.4y,no,yes,no,cellular,jul,thu,1820.0,,,,,,93918.0,,4962.0,5228.1,no
39.0,admin.,married,,,,,cellular,apr,thu,487.0,,999.0,0.0,nonexistent,-1.8,93075.0,,1.41,5099.1,no
39.0,blue-collar,,basic.4y,,yes,no,telephone,mar,tue,137.0,3.0,999.0,,,-1.8,,-50.0,1687.0,5099.1,no
,,married,basic.9y,no,no,,,aug,wed,325.0,,999.0,0.0,nonexistent,1.4,93444.0,-36.1,,5228.1,no
37.0,,married,university.degree,no,,,cellular,,,,,,1.0,success,,92893.0,,1264.0,,yes
57.0,technician,,professional.course,,,no,,,,,2.0,999.0,0.0,,1.4,94465.0,,,5228.1,no
43.0,blue-collar,married,basic.9y,,,no,,jun,thu,,2.0,999.0,,nonexistent,1.4,,-41.8,4866.0,5228.1,no
,admin.,married,high.school,,,no,telephone,,mon,,,999.0,0.0,nonexistent,1.1,,,4857.0,5191.0,no
48.0,blue-collar,married,,unknown,no,no,telephone,,tue,70.0,4.0,999.0,0.0,nonexistent,1.1,93994.0,-36.4,4856.0,5191.0,no
,,married,professional.course,,no,no,telephone,jun,mon,,1.0,999.0,0.0,nonexistent,1.4,94465.0,,4865.0,,no
38.0,admin.,married,,,yes,no,cellular,aug,,113.0,1.0,999.0,,,,93444.0,-36.1,4963.0,5228.1,no
,technician,single,professional.course,no,,no,telephone,jul,tue,174.0,3.0,,,,,93918.0,-42.7,,,no
38.0,admin.,,,no,yes,no,,may,,324.0,2.0,999.0,0.0,,-1.8,92893.0,,1291.0,5099.1,no
43.0,blue-collar,married,basic.4y,unknown,no,no,,may,wed,143.0,,999.0,0.0,,,93994.0,-36.4,4856.0,5191.0,no
53.0,admin.,married,basic.9y,no,no,,,,tue,116.0,1.0,999.0,0.0,,1.4,94465.0,-41.8,,,no
31.0,,divorced,high.school,no,yes,,cellular,aug,,,3.0,999.0,0.0,,1.4,,,4964.0,5228.1,no
,admin.,single,university.degree,no,no,no,telephone,,wed,,,999.0,,nonexistent,1.1,93994.0,,4859.0,,no
,blue-collar,,basic.4y,,yes,yes,cellular,jul,tue,426.0,,999.0,,,,,-42.7,4962.0,5228.1,no
30.0,admin.,married,university.degree,no,no,,cellular,aug,tue,129.0,4.0,999.0,0.0,,,93444.0,-36.1,4968.0,5228.1,no
,admin.,married,university.degree,no,no,,cellular,nov,thu,240.0,1.0,,0.0,nonexistent,,93.2,-42.0,,,no
,technician,married,university.degree,no,,yes,cellular,,thu,,1.0,,1.0,failure,-1.8,92893.0,-46.2,1266.0,5099.1,no
44.0,,,professional.course,no,,,,aug,wed,,1.0,,0.0,,1.4,93444.0,-36.1,,,no
30.0,admin.,,high.school,no,yes,no,,nov,wed,,2.0,,0.0,nonexistent,-0.1,,-42.0,,,no
35.0,entrepreneur,married,professional.course,no,,yes,,,,111.0,2.0,999.0,0.0,nonexistent,-1.8,92893.0,-46.2,,5099.1,no
40.0,services,,professional.course,no,yes,no,cellular,,thu,244.0,1.0,3.0,1.0,success,-3.4,92431.0,,,,yes
48.0,self-employed,married,university.degree,no,no,,telephone,jun,fri,467.0,3.0,,0.0,nonexistent,1.4,94465.0,-41.8,,5228.1,yes
23.0,services,,,no,no,no,cellular,,,,,999.0,0.0,,1.4,,-42.7,,5228.1,no
,services,divorced,high.school,,,no,cellular,apr,mon,,,,0.0,nonexistent,-1.8,93075.0,-47.1,1405.0,,no
,blue-collar,married,basic.9y,,,no,,,mon,210.0,1.0,,0.0,nonexistent,-1.8,92893.0,-46.2,,5099.1,no
41.0,admin.,married,high.school,no,no,,cellular,apr,mon,160.0,1.0,999.0,,nonexistent,-1.8,93075.0,-47.1,,5099.1,no
43.0,unemployed,married,,unknown,yes,yes,cellular,nov,mon,252.0,,,0.0,nonexistent,-0.1,93.2,-42.0,,5195.8,no
56.0,admin.,,,no,,no,cellular,jul,fri,359.0,1.0,,0.0,nonexistent,1.4,,-42.7,4957.0,5228.1,no
34.0,management,married,university.degree,no,yes,no,telephone,may,wed,,1.0,999.0,0.0,,1.1,93994.0,,,5191.0,no
46.0,admin.,,professional.course,no,no,no,cellular,jul,fri,359.0,,999.0,0.0,nonexistent,1.4,93918.0,-42.7,4962.0,5228.1,no
,,married,basic.6y,,,no,telephone,jun,thu,232.0,2.0,999.0,,,1.4,94465.0,-41.8,4958.0,5228.1,no
,,,high.school,no,yes,no,telephone,may,,229.0,2.0,999.0,0.0,nonexistent,1.1,,-36.4,,,no
49.0,services,married,high.school,no,yes,,,aug,tue,,1.0,999.0,0.0,,1.4,93444.0,,,,no
30.0,blue-collar,married,basic.9y,no,yes,no,cellular,,mon,277.0,4.0,999.0,,nonexistent,1.4,,,,5228.1,no
,management,,university.degree,,yes,,cellular,aug,mon,73.0,1.0,,0.0,,,93444.0,-36.1,4965.0,,no
44.0,,married,basic.9y,no,,,,may,fri,98.0,1.0,999.0,0.0,nonexistent,,93994.0,-36.4,4859.0,5191.0,no
31.0,technician,single,professional.course,,,,cellular,may,tue,200.0,,999.0,0.0,,,92893.0,-46.2,1291.0,5099.1,no
,blue-collar,single,,,no,,cellular,may,fri,206.0,5.0,999.0,,,-1.8,92893.0,,,5099.1,no
,,single,high.school,no,yes,no,telephone,aug,,359.0,1.0,999.0,,nonexistent,,92201.0,-31.4,0.825,5076.2,no
35.0,,married,university.degree,no,yes,yes,,mar,,138.0,1.0,999.0,1.0,failure,-1.8,,-34.8,0.651,5008.7,no
45.0,admin.,,university.degree,no,,no,cellular,aug,mon,216.0,1.0,999.0,0.0,nonexistent,1.4,93444.0,,,,no
,,married,university.degree,,yes,yes,cellular,nov,,283.0,1.0,999.0,1.0,,,93.2,-42.0,,5195.8,no
39.0,,single,,no,,no,,,mon,71.0,1.0,,0.0,nonexistent,,93444.0,,4965.0,5228.1,no
28.0,admin.,married,high.school,no,,no,,may,mon,55.0,2.0,999.0,,nonexistent,,,,4857.0,5191.0,no
